date,sym,mkt,hml,wml
2022-04-11,XOM,0.5233018,0.8984934,0.2413158
2022-04-12,AAPL,1.023169,-0.322104,0.1485179
2022-04-12,JPM,1.255456,0.7952982,-0.3382303
2022-04-12,TSLA,1.447086,-0.8787555,0.3286518
2022-04-12,XOM,0.5191368,0.8982556,0.2578305
2022-04-13,AAPL,1.023939,-0.3228963,0.1510026
2022-04-13,JPM,1.217772,0.7868888,-0.3481705
2022-04-13,TSLA,1.447802,-0.8777117,0.3268634
2022-04-13,XOM,0.5263751,0.8999207,0.2592992
2022-04-14,AAPL,1.035295,-0.3327965,0.1440163
2022-04-14,JPM,1.21693,0.78622,-0.3488719
2022-04-14,TSLA,1.458845,-0.8834046,0.3248884
2022-04-14,XOM,0.5255483,0.9012211,0.2608341
2022-04-18,AAPL,1.036914,-0.3315864,0.1478251
2022-04-18,JPM,1.227403,0.7967271,-0.3344023
2022-04-18,TSLA,1.488535,-0.8543539,0.3670453
2022-04-18,XOM,0.517283,0.8927508,0.2502837
2022-04-19,AAPL,1.029525,-0.3359967,0.1569712
2022-04-19,JPM,1.23475,0.800997,-0.3445949
2022-04-19,TSLA,1.467999,-0.8670192,0.3908684
2022-04-19,XOM,0.5024407,0.8836729,0.2693896
2022-04-20,AAPL,1.029163,-0.3363316,0.1620901
2022-04-20,JPM,1.234582,0.799847,-0.3245547
2022-04-20,TSLA,1.464065,-0.8619009,0.2495039
2022-04-20,XOM,0.5020444,0.885561,0.2234802
2022-04-21,AAPL,1.010277,-0.3479181,0.1646253
2022-04-21,JPM,1.214473,0.7883228,-0.3241646
2022-04-21,TSLA,1.362434,-0.9236743,0.2609836
2022-04-21,XOM,0.510455,0.8902402,0.2233676
2022-04-22,AAPL,1.011856,-0.3471567,0.1646954
2022-04-22,JPM,1.190069,0.778051,-0.3261892
2022-04-22,TSLA,1.274878,-0.958005,0.2513078
2022-04-22,XOM,0.5373212,0.9010501,0.2260129
2022-04-25,AAPL,1.012918,-0.3414964,0.1683335
2022-04-25,JPM,1.188758,0.7724621,-0.3294347
2022-04-25,TSLA,1.283911,-0.9149761,0.2802199
2022-04-25,XOM,0.5425077,0.9246443,0.2436763
2022-04-26,AAPL,1.025116,-0.3393376,0.1630953
2022-04-26,JPM,1.195483,0.7729873,-0.3315982
2022-04-26,TSLA,1.436436,-0.8908352,0.2189751
2022-04-26,XOM,0.5457011,0.9242077,0.2434006
2022-04-27,AAPL,1.021905,-0.3353091,0.1523154
2022-04-27,JPM,1.189909,0.782024,-0.35291
2022-04-27,TSLA,1.440951,-0.8913616,0.2281671
2022-04-27,XOM,0.5546097,0.9065993,0.2818094
2022-04-28,AAPL,1.063806,-0.3223519,0.1419617
2022-04-28,JPM,1.167115,0.7763765,-0.3482458
2022-04-28,TSLA,1.335975,-0.9244604,0.2543357
2022-04-28,XOM,0.6033867,0.9223264,0.2692649
2022-04-29,AAPL,1.053327,-0.3219738,0.139774
2022-04-29,JPM,1.139982,0.7687389,-0.3453372
2022-04-29,TSLA,1.215968,-0.9544515,0.2635107
2022-04-29,XOM,0.638996,0.9312097,0.2664011
2022-05-02,AAPL,1.051896,-0.3251117,0.1566465
2022-05-02,JPM,1.140482,0.7701869,-0.3576852
2022-05-02,TSLA,1.217802,-0.9497138,0.2318086
2022-05-02,XOM,0.6415144,0.9375253,0.2201056
2022-05-03,AAPL,1.060521,-0.311755,0.1581289
2022-05-03,JPM,1.150236,0.7854227,-0.357432
2022-05-03,TSLA,1.234178,-0.9238534,0.2308567
2022-05-03,XOM,0.6408143,0.9364771,0.2198286
2022-05-04,AAPL,1.082817,-0.2988969,0.1511915
2022-05-04,JPM,1.1409,0.7798784,-0.3542785
2022-05-04,TSLA,1.270495,-0.9027602,0.2190845
2022-05-04,XOM,0.6912189,0.9662171,0.2017716
2022-05-05,AAPL,1.108002,-0.3018028,0.1477566
2022-05-05,JPM,1.130868,0.7823068,-0.3560285
2022-05-05,TSLA,1.299795,-0.9044213,0.211414
2022-05-05,XOM,0.7196765,0.9608048,0.2020808
2022-05-06,AAPL,1.111328,-0.2965615,0.1566661
2022-05-06,JPM,1.130337,0.7815037,-0.3568824
2022-05-06,TSLA,1.303785,-0.8975485,0.227089
2022-05-06,XOM,0.7188748,0.9601172,0.2051076
2022-05-09,AAPL,1.096392,-0.2968972,0.1500232
2022-05-09,JPM,1.09638,0.7804447,-0.3716991
2022-05-09,TSLA,1.376233,-0.8968238,0.2631059
2022-05-09,XOM,0.8645843,0.959751,0.2830816
2022-05-10,AAPL,1.093303,-0.3160987,0.1697866
2022-05-10,JPM,1.099881,0.8120125,-0.4057798
2022-05-10,TSLA,1.379898,-0.8851415,0.2531746
2022-05-10,XOM,0.8625047,0.9288868,0.3179223
2022-05-11,AAPL,1.100548,-0.3370263,0.1329209
2022-05-11,JPM,1.098681,0.8135081,-0.4045223
2022-05-11,TSLA,1.388467,-0.9087063,0.2131114
2022-05-11,XOM,0.8602964,0.9345791,0.3281614
2022-05-12,AAPL,1.114445,-0.3595097,0.2170358
2022-05-12,JPM,1.098081,0.8137432,-0.406897
2022-05-12,TSLA,1.402534,-0.9303029,0.2973921
2022-05-12,XOM,0.8507895,0.9486388,0.2722256
2022-05-13,AAPL,1.112642,-0.3594765,0.2178182
2022-05-13,JPM,1.090786,0.8163471,-0.4029626
2022-05-13,TSLA,1.396957,-0.9282402,0.3000964
2022-05-13,XOM,0.87976,0.9362216,0.2568669
2022-05-16,AAPL,1.111984,-0.3603662,0.2107539
2022-05-16,JPM,1.090153,0.8153299,-0.4083722
2022-05-16,TSLA,1.390283,-0.9389021,0.2244343
2022-05-16,XOM,0.8807293,0.9378827,0.2742947
2022-05-17,AAPL,1.122788,-0.3429295,0.1948182
2022-05-17,JPM,1.101425,0.8330997,-0.4246582
2022-05-17,TSLA,1.416849,-0.8954976,0.1848306
2022-05-17,XOM,0.8699843,0.9207342,0.2897721
2022-05-18,AAPL,1.136854,-0.3440786,0.2
2022-05-18,JPM,1.060023,0.8382935,-0.4404178
2022-05-18,TSLA,1.417388,-0.8951826,0.184801
2022-05-18,XOM,0.8648613,0.9220604,0.2875517
2022-05-19,AAPL,1.149589,-0.3418935,0.2327299
2022-05-19,JPM,1.065189,0.8398814,-0.4272677
2022-05-19,TSLA,1.42013,-0.8922678,0.1903129
2022-05-19,XOM,0.8544322,0.9203145,0.2610871
2022-05-20,AAPL,1.14919,-0.3430649,0.2329422
2022-05-20,JPM,1.065694,0.8423794,-0.4271634
2022-05-20,TSLA,1.425738,-0.8661424,0.1941135
2022-05-20,XOM,0.8531717,0.9153125,0.261271
2022-05-23,AAPL,1.184904,-0.3182408,0.2343159
2022-05-23,JPM,1.137921,0.8921904,-0.4252452
2022-05-23,TSLA,1.437536,-0.8579281,0.1927793
2022-05-23,XOM,0.8408914,0.9067801,0.2630714
2022-05-24,AAPL,1.185744,-0.3156005,0.2169258
2022-05-24,JPM,1.136104,0.8861744,-0.3792209
2022-05-24,TSLA,1.439215,-0.84912,0.1081974
2022-05-24,XOM,0.8419568,0.909035,0.2525353
2022-05-25,AAPL,1.177939,-0.3308876,0.2279267
2022-05-25,JPM,1.127397,0.8690981,-0.3664157
2022-05-25,TSLA,1.465343,-0.7976672,0.06911187
2022-05-25,XOM,0.8465894,0.9181613,0.2455174
2022-05-26,AAPL,1.175005,-0.3327327,0.2299777
2022-05-26,JPM,1.122261,0.8656455,-0.3624574
2022-05-26,TSLA,1.511673,-0.7719773,0.02948449
2022-05-26,XOM,0.8327413,0.9091473,0.2559768
2022-05-27,AAPL,1.185755,-0.3350443,0.230141
2022-05-27,JPM,1.116926,0.8666606,-0.3626026
2022-05-27,TSLA,1.537534,-0.7750694,0.02545278
2022-05-27,XOM,0.8302717,0.9091505,0.2564692
2022-05-31,AAPL,1.184624,-0.3333379,0.2240665
2022-05-31,JPM,1.113746,0.8707459,-0.3789009
2022-05-31,TSLA,1.533046,-0.7663724,-0.003473788
2022-05-31,XOM,0.8344305,0.9028996,0.2795732
2022-06-01,AAPL,1.182605,-0.3345714,0.2383669
2022-06-01,JPM,1.115904,0.8725067,-0.3966473
2022-06-01,TSLA,1.534915,-0.7621336,-0.02300837
2022-06-01,XOM,0.8314783,0.9007673,0.3007455
2022-06-02,AAPL,1.179086,-0.3317766,0.2493391
2022-06-02,JPM,1.118976,0.8705633,-0.4074519
2022-06-02,TSLA,1.530644,-0.7596574,-0.009008126
2022-06-02,XOM,0.83109,0.8997915,0.3023259
2022-06-03,AAPL,1.196722,-0.3260195,0.2207293
2022-06-03,JPM,1.112059,0.8682118,-0.3967826
2022-06-03,TSLA,1.602676,-0.7370754,-0.1217058
2022-06-03,XOM,0.8159864,0.8950115,0.3250885
2022-06-06,AAPL,1.198388,-0.3224478,0.2192333
2022-06-06,JPM,1.105649,0.8550743,-0.3900643
2022-06-06,TSLA,1.609701,-0.7218835,-0.1315459
2022-06-06,XOM,0.8096636,0.8812537,0.3350572
2022-06-07,AAPL,1.200944,-0.3255405,0.2225124
2022-06-07,JPM,1.102773,0.8536858,-0.3943991
2022-06-07,TSLA,1.598955,-0.7214587,-0.1480241
2022-06-07,XOM,0.8320156,0.8826782,0.3702845
2022-06-08,AAPL,1.193653,-0.3306555,0.2132346
2022-06-08,JPM,1.105406,0.8554374,-0.3907718
2022-06-08,TSLA,1.574681,-0.7389376,-0.1771764
2022-06-08,XOM,0.8045739,0.8626227,0.3382285
2022-06-09,AAPL,1.207059,-0.3158002,0.1978433
2022-06-09,JPM,1.087727,0.8372798,-0.3696417
2022-06-09,TSLA,1.523156,-0.7898356,-0.1145696
2022-06-09,XOM,0.8263325,0.8850356,0.3123037
2022-06-10,AAPL,1.215207,-0.3050333,0.1807806
2022-06-10,JPM,1.101838,0.8572445,-0.3992382
2022-06-10,TSLA,1.490526,-0.8310262,-0.04770919
2022-06-10,XOM,0.8420935,0.903694,0.2798922
2022-06-13,AAPL,1.201538,-0.3214775,0.1941916
2022-06-13,JPM,1.060856,0.80769,-0.35817
2022-06-13,TSLA,1.497377,-0.8228653,-0.05509196
2022-06-13,XOM,0.8906177,0.962038,0.2309807
2022-06-14,AAPL,1.201052,-0.3222487,0.1994026
2022-06-14,JPM,1.060816,0.8072347,-0.364439
2022-06-14,TSLA,1.494872,-0.8292576,-0.04233317
2022-06-14,XOM,0.8909926,0.9632933,0.2309599
2022-06-15,AAPL,1.20094,-0.3228928,0.1957773
2022-06-15,JPM,1.06071,0.8059806,-0.3700321
2022-06-15,TSLA,1.497006,-0.830623,-0.07397905
2022-06-15,XOM,0.8902524,0.9656593,0.2517617
2022-06-16,AAPL,1.211339,-0.3089798,0.1934828
2022-06-16,JPM,1.016799,0.7480901,-0.3612587
2022-06-16,TSLA,1.557594,-0.7512074,-0.08384358
2022-06-16,XOM,0.8993028,0.9776745,0.2492124
2022-06-17,AAPL,1.201613,-0.3161437,0.1678677
2022-06-17,JPM,1.011981,0.7441817,-0.3736038
2022-06-17,TSLA,1.580103,-0.7343864,-0.02403019
2022-06-17,XOM,0.9367947,1.007383,0.3486167
2022-06-21,AAPL,1.199128,-0.3157388,0.1657811
2022-06-21,JPM,1.016255,0.7439511,-0.3710071
2022-06-21,TSLA,1.687682,-0.7556847,0.07962174
2022-06-21,XOM,0.9990437,0.9932771,0.411961
2022-06-22,AAPL,1.202925,-0.3087747,0.1713257
2022-06-22,JPM,1.011454,0.7352052,-0.3774998
2022-06-22,TSLA,1.700696,-0.7301045,0.09666548
2022-06-22,XOM,1.01256,1.018105,0.430986
2022-06-23,AAPL,1.198635,-0.3193073,0.1587373
2022-06-23,JPM,1.014873,0.7438271,-0.3677272
2022-06-23,TSLA,1.743681,-0.6222541,0.2119321
2022-06-23,XOM,1.005336,1.000067,0.4112819
2022-06-24,AAPL,1.173604,-0.3389014,0.1772705
2022-06-24,JPM,1.004518,0.737053,-0.3605662
2022-06-24,TSLA,1.730536,-0.6308861,0.2208221
2022-06-24,XOM,0.9904554,0.9862881,0.4230942
2022-06-27,AAPL,1.175738,-0.3380286,0.1909157
2022-06-27,JPM,1.003123,0.7366805,-0.368687
2022-06-27,TSLA,1.730271,-0.6314732,0.219987
2022-06-27,XOM,0.9903839,0.9858882,0.4234024
2022-06-28,AAPL,1.176547,-0.3398698,0.1818367
2022-06-28,JPM,1.000985,0.7399162,-0.3510926
2022-06-28,TSLA,1.731266,-0.6334172,0.2099433
2022-06-28,XOM,0.9879643,0.9903945,0.4459753
2022-06-29,AAPL,1.172882,-0.3597044,0.1889034
2022-06-29,JPM,0.998101,0.7244432,-0.3454508
2022-06-29,TSLA,1.740713,-0.5809613,0.1909507
2022-06-29,XOM,0.9970858,1.040895,0.4277418
2022-06-30,AAPL,1.176552,-0.3505398,0.1764228
2022-06-30,JPM,1.001446,0.7315437,-0.356997
2022-06-30,TSLA,1.744028,-0.5734881,0.1792452
2022-06-30,XOM,1.008962,1.068929,0.3878232
2022-07-01,AAPL,1.179914,-0.3419665,0.1686739
2022-07-01,JPM,0.999421,0.7265868,-0.352573
2022-07-01,TSLA,1.738558,-0.5869941,0.1885965
2022-07-01,XOM,1.016543,1.087298,0.3672297
2022-07-05,AAPL,1.161188,-0.3408811,0.1183866
2022-07-05,JPM,0.9927788,0.7271443,-0.3714902
2022-07-05,TSLA,1.742496,-0.5866712,0.1974732
2022-07-05,XOM,1.008166,1.088101,0.3428184
2022-07-06,AAPL,1.161047,-0.3428532,0.1190736
2022-07-06,JPM,0.9925753,0.7327007,-0.3734879
2022-07-06,TSLA,1.743239,-0.5657901,0.189868
2022-07-06,XOM,1.008486,1.107337,0.3357748
2022-07-07,AAPL,1.164133,-0.3412202,0.1188445
2022-07-07,JPM,1.002385,0.7371032,-0.3743933
2022-07-07,TSLA,1.755393,-0.5581672,0.191192
2022-07-07,XOM,1.026085,1.118169,0.3380545
2022-07-08,AAPL,1.16437,-0.3431141,0.1224405
2022-07-08,JPM,1.002033,0.7363796,-0.3739455
2022-07-08,TSLA,1.754936,-0.5691778,0.2073726
2022-07-08,XOM,1.02629,1.1185,0.3378219
2022-07-11,AAPL,1.164596,-0.3405932,0.1191522
2022-07-11,JPM,1.001653,0.7394088,-0.3818856
2022-07-11,TSLA,1.755201,-0.540164,0.151003
2022-07-11,XOM,1.026823,1.130686,0.3164412
2022-07-12,AAPL,1.154925,-0.308938,0.1001823
2022-07-12,JPM,0.9985253,0.7499895,-0.3906275
2022-07-12,TSLA,1.751392,-0.5272327,0.1408625
2022-07-12,XOM,1.033024,1.10957,0.3291707
2022-07-13,AAPL,1.154505,-0.3094979,0.1007554
2022-07-13,JPM,0.998614,0.75033,-0.3910651
2022-07-13,TSLA,1.745572,-0.5368728,0.1503814
2022-07-13,XOM,1.030123,1.106107,0.3320933
2022-07-14,AAPL,1.145775,-0.3551937,0.1284075
2022-07-14,JPM,1.006614,0.7978731,-0.422278
2022-07-14,TSLA,1.742701,-0.5519257,0.1596029
2022-07-14,XOM,1.032848,1.121968,0.321815
2022-07-15,AAPL,1.130988,-0.3757756,0.1407693
2022-07-15,JPM,1.033444,0.8344572,-0.4462276
2022-07-15,TSLA,1.711063,-0.5947012,0.1880533
2022-07-15,XOM,1.02129,1.105993,0.3319209
2022-07-18,AAPL,1.131482,-0.388359,0.1444098
2022-07-18,JPM,1.033596,0.8223635,-0.4431917
2022-07-18,TSLA,1.710265,-0.5722575,0.1820142
2022-07-18,XOM,1.021465,1.119891,0.3297067
2022-07-19,AAPL,1.128137,-0.3926373,0.1489599
2022-07-19,JPM,1.027778,0.8167088,-0.4423964
2022-07-19,TSLA,1.661786,-0.6267781,0.2163945
2022-07-19,XOM,1.022209,1.120692,0.32885
2022-07-20,AAPL,1.126668,-0.3849173,0.1362556
2022-07-20,JPM,1.028782,0.8087007,-0.431753
2022-07-20,TSLA,1.665637,-0.6498693,0.2525835
2022-07-20,XOM,1.018961,1.138884,0.2999853
2022-07-21,AAPL,1.12649,-0.3823461,0.1362295
2022-07-21,JPM,1.029606,0.7986365,-0.4311095
2022-07-21,TSLA,1.67404,-0.7579075,0.2559405
2022-07-21,XOM,1.018344,1.149194,0.2999994
2022-07-22,AAPL,1.126364,-0.3839686,0.1396631
2022-07-22,JPM,1.029643,0.7963167,-0.4256721
2022-07-22,TSLA,1.673777,-0.7764772,0.2960476
2022-07-22,XOM,1.017726,1.156538,0.2809317
2022-07-25,AAPL,1.119796,-0.3887576,0.1273962
2022-07-25,JPM,1.028126,0.7953951,-0.4285917
2022-07-25,TSLA,1.665007,-0.7837493,0.2806084
2022-07-25,XOM,1.023638,1.161988,0.2908529
2022-07-26,AAPL,1.118454,-0.3935463,0.1445697
2022-07-26,JPM,1.027757,0.7950815,-0.4275116
2022-07-26,TSLA,1.668044,-0.7747991,0.2472074
2022-07-26,XOM,1.026152,1.16986,0.2609178
2022-07-27,AAPL,1.120581,-0.3927767,0.142919
2022-07-27,JPM,1.01916,0.7919314,-0.421522
2022-07-27,TSLA,1.674817,-0.7740791,0.2401932
2022-07-27,XOM,1.036349,1.17339,0.2541035
2022-07-28,AAPL,1.113255,-0.378401,0.1316918
2022-07-28,JPM,1.014831,0.7998052,-0.4277787
2022-07-28,TSLA,1.671674,-0.7665099,0.2347392
2022-07-28,XOM,1.04,1.164807,0.2602726
2022-07-29,AAPL,1.127733,-0.3607084,0.1056371
2022-07-29,JPM,0.9971993,0.7782496,-0.3963348
2022-07-29,TSLA,1.71065,-0.7177962,0.1651611
2022-07-29,XOM,1.070157,1.201644,0.2063394
2022-08-01,AAPL,1.128691,-0.3613908,0.1071991
2022-08-01,JPM,0.998907,0.777391,-0.3940007
2022-08-01,TSLA,1.710953,-0.7172917,0.1649876
2022-08-01,XOM,1.077142,1.199177,0.2146543
2022-08-02,AAPL,1.132987,-0.357026,0.1071186
2022-08-02,JPM,0.9994273,0.7784018,-0.3940178
2022-08-02,TSLA,1.704706,-0.7247955,0.1652767
2022-08-02,XOM,1.064994,1.184904,0.2153201
2022-08-03,AAPL,1.1343,-0.3524061,0.07186868
2022-08-03,JPM,0.9988105,0.7782358,-0.3950728
2022-08-03,TSLA,1.703845,-0.729837,0.2062308
2022-08-03,XOM,1.063443,1.177597,0.2709939
2022-08-04,AAPL,1.137122,-0.3479829,0.07252424
2022-08-04,JPM,0.9982248,0.7756013,-0.394118
2022-08-04,TSLA,1.710149,-0.7188882,0.2069405
2022-08-04,XOM,1.08089,1.204935,0.2745505
2022-08-05,AAPL,1.137031,-0.3476435,0.07320431
2022-08-05,JPM,0.9973904,0.7928994,-0.37933
2022-08-05,TSLA,1.711478,-0.7531107,0.1753561
2022-08-05,XOM,1.080584,1.208893,0.2793018
2022-08-08,AAPL,1.136954,-0.3479479,0.07333755
2022-08-08,JPM,0.9990881,0.7784426,-0.3716106
2022-08-08,TSLA,1.710195,-0.7460245,0.171346
2022-08-08,XOM,1.080397,1.212731,0.2773607
2022-08-09,AAPL,1.139262,-0.3482855,0.07720352
2022-08-09,JPM,1.00262,0.7785937,-0.3663783
2022-08-09,TSLA,1.708902,-0.7464945,0.1699446
2022-08-09,XOM,1.080966,1.215228,0.2760383
2022-08-10,AAPL,1.13875,-0.3478865,0.07776574
2022-08-10,JPM,1.007288,0.7870032,-0.3793799
2022-08-10,TSLA,1.701769,-0.7573792,0.1882422
2022-08-10,XOM,1.083707,1.2199,0.2682478
2022-08-11,AAPL,1.138223,-0.3494562,0.07786452
2022-08-11,JPM,1.009694,0.79761,-0.3837305
2022-08-11,TSLA,1.693988,-0.7881679,0.1966404
2022-08-11,XOM,1.087001,1.233726,0.2637838
2022-08-12,AAPL,1.138664,-0.3493791,0.07884092
2022-08-12,JPM,1.013666,0.7974072,-0.3819426
2022-08-12,TSLA,1.703205,-0.7880129,0.1987688
2022-08-12,XOM,1.082752,1.233415,0.2606018
2022-08-15,AAPL,1.138491,-0.3484145,0.07810774
2022-08-15,JPM,1.013699,0.7927447,-0.3790753
2022-08-15,TSLA,1.704292,-0.8052013,0.2108389
2022-08-15,XOM,1.081084,1.249642,0.2480612
2022-08-16,AAPL,1.136617,-0.3522721,0.08063176
2022-08-16,JPM,1.014711,0.795186,-0.3806139
2022-08-16,TSLA,1.703184,-0.8095424,0.2130294
2022-08-16,XOM,1.073638,1.231033,0.2594833
2022-08-17,AAPL,1.137342,-0.3719805,0.1056386
2022-08-17,JPM,1.014492,0.7943189,-0.3803324
2022-08-17,TSLA,1.702871,-0.8243174,0.2279845
2022-08-17,XOM,1.073298,1.224997,0.2646966
2022-08-18,AAPL,1.134111,-0.3710796,0.09638106
2022-08-18,JPM,1.009678,0.7953261,-0.3939948
2022-08-18,TSLA,1.698194,-0.8231002,0.2144665
2022-08-18,XOM,1.078723,1.223168,0.2809917
2022-08-19,AAPL,1.135469,-0.3657118,0.09115952
2022-08-19,JPM,1.012492,0.8108431,-0.4110961
2022-08-19,TSLA,1.695275,-0.8320656,0.2228172
2022-08-19,XOM,1.077784,1.227282,0.2740271
2022-08-22,AAPL,1.13694,-0.3638519,0.08978555
2022-08-22,JPM,1.001705,0.7974395,-0.3986309
2022-08-22,TSLA,1.682536,-0.8478506,0.2384269
2022-08-22,XOM,1.063015,1.208449,0.2925193
2022-08-23,AAPL,1.137141,-0.3641893,0.09040263
2022-08-23,JPM,1.000888,0.7931315,-0.3980805
2022-08-23,TSLA,1.683042,-0.8374502,0.2352368
2022-08-23,XOM,1.064021,1.223515,0.2883275
2022-08-24,AAPL,1.137151,-0.3645669,0.09094304
2022-08-24,JPM,1.001152,0.7937195,-0.3978859
2022-08-24,TSLA,1.683295,-0.8389506,0.2371994
2022-08-24,XOM,1.063418,1.22401,0.2867293
2022-08-25,AAPL,1.135618,-0.3662325,0.09182504
2022-08-25,JPM,1.007578,0.8016569,-0.4035914
2022-08-25,TSLA,1.658259,-0.8697349,0.2578934
2022-08-25,XOM,1.053793,1.211645,0.2964867
2022-08-26,AAPL,1.134241,-0.3641717,0.09284433
2022-08-26,JPM,1.014413,0.799767,-0.4048121
2022-08-26,TSLA,1.599304,-0.8649347,0.2647556
2022-08-26,XOM,1.056631,1.211675,0.296385
2022-08-29,AAPL,1.13648,-0.3615326,0.09435421
2022-08-29,JPM,1.013377,0.7985874,-0.4052746
2022-08-29,TSLA,1.599108,-0.8650353,0.264484
2022-08-29,XOM,1.049509,1.204595,0.2918366
2022-08-30,AAPL,1.141822,-0.3610908,0.10281
2022-08-30,JPM,1.002612,0.7980569,-0.4222281
2022-08-30,TSLA,1.608244,-0.8650409,0.2795702
2022-08-30,XOM,1.073706,1.205153,0.3306654
2022-08-31,AAPL,1.144147,-0.3587377,0.1026026
2022-08-31,JPM,0.9985944,0.7943166,-0.4220312
2022-08-31,TSLA,1.608772,-0.8645304,0.2796702
2022-08-31,XOM,1.07101,1.202933,0.3302035
2022-09-01,AAPL,1.144132,-0.3558288,0.1036047
2022-09-01,JPM,0.9982219,0.7839114,-0.4256314
2022-09-01,TSLA,1.608593,-0.8665439,0.2787489
2022-09-01,XOM,1.071255,1.216684,0.3355795
2022-09-02,AAPL,1.144431,-0.355878,0.1034769
2022-09-02,JPM,0.9987611,0.7816021,-0.4250049
2022-09-02,TSLA,1.609923,-0.86955,0.2791101
2022-09-02,XOM,1.067496,1.229455,0.3325291
2022-09-06,AAPL,1.147313,-0.3425848,0.09850834
2022-09-06,JPM,0.9941127,0.7639879,-0.4208882
2022-09-06,TSLA,1.602907,-0.8982301,0.2880846
2022-09-06,XOM,1.065229,1.220645,0.3348414
2022-09-07,AAPL,1.138387,-0.3400528,0.1073931
2022-09-07,JPM,0.9975632,0.7631079,-0.4251982
2022-09-07,TSLA,1.598341,-0.8966658,0.2919919
2022-09-07,XOM,1.058515,1.222122,0.3415673
2022-09-08,AAPL,1.132458,-0.358834,0.1386028
2022-09-08,JPM,1.000405,0.7746344,-0.4452686
2022-09-08,TSLA,1.599623,-0.8893874,0.2791886
2022-09-08,XOM,1.059717,1.226305,0.3340451
2022-09-09,AAPL,1.133041,-0.3589126,0.1385901
2022-09-09,JPM,0.9901599,0.7645006,-0.439747
2022-09-09,TSLA,1.60435,-0.8868239,0.2775929
2022-09-09,XOM,1.062587,1.22804,0.3328718
2022-09-12,AAPL,1.153252,-0.3549007,0.153297
2022-09-12,JPM,0.9923969,0.7642206,-0.4376958
2022-09-12,TSLA,1.600697,-0.8871998,0.2747783
2022-09-12,XOM,1.061516,1.228194,0.3319411
2022-09-13,AAPL,1.17266,-0.3534224,0.15188
2022-09-13,JPM,0.9822131,0.7633595,-0.4364892
2022-09-13,TSLA,1.52264,-0.8922196,0.2811
2022-09-13,XOM,1.06571,1.227899,0.3306679
2022-09-14,AAPL,1.173192,-0.355225,0.1539076
2022-09-14,JPM,0.981362,0.765429,-0.4388712
2022-09-14,TSLA,1.531742,-0.9157518,0.3091542
2022-09-14,XOM,1.073724,1.2065,0.3557148
2022-09-15,AAPL,1.175272,-0.3599789,0.1570357
2022-09-15,JPM,0.9687364,0.7922794,-0.4564388
2022-09-15,TSLA,1.518431,-0.8867893,0.290043
2022-09-15,XOM,1.090828,1.168818,0.3801627
2022-09-16,AAPL,1.175292,-0.3583129,0.1548581
2022-09-16,JPM,0.96703,0.7917448,-0.4580621
2022-09-16,TSLA,1.516718,-0.8949966,0.2996773
2022-09-16,XOM,1.091367,1.180248,0.3642309
2022-09-19,AAPL,1.191471,-0.3466412,0.1666433
2022-09-19,JPM,0.9670165,0.7920839,-0.4584399
2022-09-19,TSLA,1.525187,-0.888569,0.3055687
2022-09-19,XOM,1.071602,1.166191,0.3496437
2022-09-20,AAPL,1.178941,-0.3901534,0.208563
2022-09-20,JPM,0.9677321,0.7976035,-0.4653433
2022-09-20,TSLA,1.520473,-0.9049091,0.3214861
2022-09-20,XOM,1.071648,1.167755,0.347173
2022-09-21,AAPL,1.180929,-0.3885859,0.2081639
2022-09-21,JPM,0.9756229,0.8019605,-0.4736844
2022-09-21,TSLA,1.526834,-0.9002848,0.319356
2022-09-21,XOM,1.076087,1.170294,0.3437448
2022-09-22,AAPL,1.181025,-0.387185,0.2074569
2022-09-22,JPM,0.9752762,0.8002793,-0.4727399
2022-09-22,TSLA,1.5333,-0.8512761,0.2972482
2022-09-22,XOM,1.075089,1.164004,0.3464523
2022-09-23,AAPL,1.174911,-0.3920531,0.2022665
2022-09-23,JPM,0.9725866,0.7948288,-0.4741088
2022-09-23,TSLA,1.574973,-0.8297107,0.3352011
2022-09-23,XOM,1.113385,1.194427,0.3792231
2022-09-26,AAPL,1.169345,-0.4150496,0.2205372
2022-09-26,JPM,0.9734147,0.7988808,-0.477391
2022-09-26,TSLA,1.572669,-0.8523879,0.3548129
2022-09-26,XOM,1.118152,1.203736,0.3729058
2022-09-27,AAPL,1.168415,-0.4217479,0.2268026
2022-09-27,JPM,0.9732301,0.7985224,-0.4771512
2022-09-27,TSLA,1.569835,-0.8734345,0.3743169
2022-09-27,XOM,1.112758,1.163957,0.4094367
2022-09-28,AAPL,1.128926,-0.4839173,0.2527171
2022-09-28,JPM,0.9711156,0.7950601,-0.4755904
2022-09-28,TSLA,1.547889,-0.9077335,0.3884503
2022-09-28,XOM,1.129809,1.190847,0.3980001
2022-09-29,AAPL,1.156347,-0.4917687,0.2682109
2022-09-29,JPM,0.9706947,0.7941043,-0.4759948
2022-09-29,TSLA,1.582624,-0.9165235,0.408521
2022-09-29,XOM,1.118795,1.193046,0.3914367
2022-09-30,AAPL,1.165616,-0.4930305,0.2604317
2022-09-30,JPM,0.970206,0.7952222,-0.476377
2022-09-30,TSLA,1.577266,-0.928698,0.4216137
2022-09-30,XOM,1.126324,1.192437,0.3844893
2022-10-03,AAPL,1.171678,-0.4869799,0.2589313
2022-10-03,JPM,0.9675277,0.7933027,-0.4761753
2022-10-03,TSLA,1.338368,-1.172442,0.4859529
