qdate,gross,fees,traded,sold,trades
9204,7249.56,701.73,47144526.57,23575888.06,1209
9207,3720.48,657.42,44630374.21,22317047.34,1189
9208,273.34,638.79,43241534.63,21620903.99,1174
9209,5253.90,576.80,38975374.19,19490314.04,1211
9210,9778.29,632.49,42624059.30,21316918.80,1197
9211,-72.19,495.67,33415674.84,16707801.32,1152
9214,4136.18,604.67,40941159.94,20472648.06,1210
9215,-1828.80,551.75,37397566.46,18697868.83,1163
9216,-1654.25,714.65,48346561.43,24172453.59,1190
9217,7618.24,680.54,45965797.90,22986708.07,1239
9218,4847.54,643.22,43595991.19,21800419.36,1204
9221,7904.74,656.66,44586401.98,22297153.36,1196
9222,3468.64,578.82,39159483.19,19581475.91,1192
9223,2154.81,589.05,39842053.29,19922104.05,1198
9224,833.83,645.23,43495061.10,21747947.46,1286
9225,2945.76,586.52,39451100.99,19727023.38,1254
9228,38393.19,692.46,46459470.20,23248931.70,1276
9229,3416.92,636.95,42679000.11,21341208.51,1283
9230,18480.67,715.16,48116400.00,24067440.33,1299
9231,16865.50,726.85,48738729.60,24377797.55,1316
9232,8354.12,655.09,43841913.20,21925133.66,1239
9235,-66.74,737.94,49562045.61,24780989.44,1199
9236,2319.87,574.76,38694377.68,19348348.77,1204
9237,-2940.33,563.88,37956037.64,18976548.65,1221
9238,7994.00,690.81,46523383.89,23265688.94,1220
9242,-10911.27,526.34,35506294.54,17747691.64,1118
9243,9696.49,708.48,47615211.37,23812453.93,1192
9244,4493.37,661.19,44462101.64,22233297.51,1272
9245,8351.68,644.21,43489512.53,21748932.10,1227
9246,10767.36,680.28,45963654.90,22987211.13,1224
9249,1889.48,641.53,43148419.49,21575154.49,1185
9250,1420.34,709.93,47829611.72,23915516.03,1167
9251,10491.10,681.52,46036514.88,23023502.98,1210
9252,7518.30,632.00,42468250.43,21237884.36,1183
9253,6975.83,673.79,45669810.13,22838392.98,1184
9256,1400.39,644.81,43532013.05,21766706.72,1171
9257,-3635.53,534.43,35958213.56,17977289.02,1160
9258,1860.77,657.85,44430620.31,22216240.55,1193
9259,3125.41,596.98,40183342.58,20093233.99,1201
9260,4748.71,605.90,40989055.77,20496902.24,1102
9263,3854.12,668.05,45334522.55,22669188.34,1203
9264,-5131.49,548.37,37086682.03,18540775.27,1141
9265,-7584.57,580.01,39026972.05,19509693.74,1181
9266,-4466.09,741.91,50369040.28,25182287.09,1140
9267,4679.50,758.27,51363773.55,25684226.53,1150
9270,1205.99,704.31,47661123.73,23831164.85,1166
9271,605.97,652.18,43963218.20,21981912.09,1175
9272,-3213.76,606.41,40968275.09,20482530.67,1220
9273,3811.10,629.52,42542608.41,21273209.76,1161
9274,8482.35,706.82,47425634.37,23717058.36,1178
9278,2078.22,670.25,45345377.69,22648770.39,1149
9279,4811.29,622.93,41935295.65,20970053.47,1156
9280,-2000.57,674.07,45645677.97,22821838.70,1129
9281,-3721.77,705.50,47839242.23,23917760.24,1148
9284,457.49,664.63,44958851.10,22479654.30,1132
9285,-490.29,669.77,45470185.90,22734847.81,1171
9286,-187.71,651.49,43973357.49,21986584.89,1172
9287,-4187.14,622.72,42113795.56,21054804.21,1158
9288,4038.94,633.28,42765949.59,21384994.26,1131
9291,-2709.05,566.08,38447978.36,19222634.65,1146
9292,-5384.80,617.75,41783843.43,20889229.32,1170
9293,-2144.51,604.36,40945483.47,20471669.48,1176
9294,-1874.40,680.58,46256189.64,23127157.62,1157
9295,-2098.43,516.31,34999284.42,17498593.00,1162
9298,-9193.00,488.02,33107455.18,16549131.09,1128
9299,1580.60,591.50,40043754.45,19997716.40,1172
9300,-1872.65,603.06,40907885.79,20453006.57,1195
9302,-3113.30,606.55,41010471.04,20503678.87,1199
9305,-8525.24,628.82,42527610.79,21259542.78,1172
9306,-2366.28,638.33,43371578.71,21684606.22,1130
9307,-2090.03,595.00,40203946.61,20100928.29,1150
9308,-275.17,571.21,38535062.94,19267393.89,1164
9309,-2234.60,638.46,43290858.86,21644312.13,1208
9312,436.50,656.72,44446099.09,22223267.79,1149
9313,-24382.53,647.95,43945894.32,21960755.90,1191
9314,1036.25,599.46,40784308.94,20392672.59,1132
9315,6132.27,367.55,24885896.38,12463663.77,625
9319,4637.41,622.68,41825132.36,20914884.88,1184
9320,-684.79,669.17,45170973.35,22585144.28,1216
9321,-139.37,612.77,41442427.41,20721144.01,1148
9322,-5129.41,655.37,44480796.23,22237833.41,1193
9323,3971.06,660.30,44715966.67,22359968.87,1175
9326,4236.26,646.28,43795510.26,21899873.26,1143
9327,2337.76,589.32,39993850.82,19998094.29,1156
9328,8545.47,687.31,46442842.43,23225693.95,1188
9329,3558.29,655.73,44498505.39,22251031.84,1176
9330,8456.05,610.95,41427743.03,20718099.54,1214
9333,1454.43,618.43,42012775.67,21007115.06,1156
9334,2169.23,671.28,45520964.98,22761567.10,1148
9335,-4395.66,564.41,38363881.00,19179742.67,1115
9336,1817.85,623.20,42401401.42,21201609.64,1170
9337,-8060.73,618.75,41892999.63,20942469.45,1127
9340,-1559.67,548.10,37031632.95,18515036.64,1118
9341,-5153.60,598.53,40682317.65,20338582.02,1164
9342,-2613.07,606.78,41117346.01,20557366.47,1187
9343,-3746.32,602.34,40827537.61,20411895.65,1188
9344,8037.82,636.88,42975971.27,21492004.54,1182
9347,-2983.54,649.91,44055813.58,22026415.02,1188
9348,1191.48,579.66,39028108.93,19514650.20,1149
9349,-4633.98,608.54,41316982.73,20656174.37,1216
9350,-5810.77,618.02,41750198.98,20872194.11,1172
9351,8443.72,612.04,41518011.16,20763227.44,1165
9354,-6000.94,608.84,41013690.51,20503844.79,1187
9355,-3573.40,563.46,38343601.08,19170013.84,1143
9356,-13030.61,596.99,40343961.73,20165465.55,1137
9357,4575.82,608.54,41317428.57,20661002.20,1184
9358,7450.44,704.22,47700118.73,23853784.59,1152
9361,8007.73,568.07,38648560.42,19328284.08,1149
9362,1110.32,670.62,45690687.27,22845898.80,1147
9363,8713.45,631.99,42889737.85,21449225.65,1134
9364,3532.97,643.74,43734290.89,21868911.93,1164
9365,-11019.47,537.73,36765242.23,18377111.38,1132
9368,-1872.63,554.65,37583192.47,18790659.92,1143
9369,367.28,551.20,37513258.54,18756812.91,1109
9370,2908.05,637.34,43202597.73,21602752.89,1125
9371,3556.51,637.49,43218991.62,21611274.06,1155
9372,4513.08,713.95,48558868.47,24281690.78,1158
9376,-112.43,534.68,36392242.84,18196065.21,1161
9377,-7958.98,590.94,39932462.15,19962251.58,1128
9378,528.13,556.99,37825507.25,18913017.69,1166
9379,5517.91,617.84,42146688.32,21076103.12,1200
9382,-1843.61,570.06,38707239.31,19352697.85,1147
9383,1972.53,677.82,45946555.97,22974264.25,1158
9384,905.04,622.97,42075503.52,21038204.28,1149
9385,-2430.31,653.78,44486849.96,22242209.82,1194
9386,3842.27,623.52,42260312.00,21132077.14,1155
9389,8205.93,601.74,40857802.11,20433004.02,1192
9390,10625.47,606.89,41214046.59,20612336.03,1178
9391,8121.31,647.32,43917747.43,21962934.37,1223
9392,2170.55,578.54,39151659.95,19576915.25,1145
9393,12948.49,678.46,45933827.03,22973387.76,1182
9396,-4174.05,611.09,41423753.89,20709789.92,1133
9397,-1441.18,704.18,47821291.69,23909925.25,1219
9398,4954.36,576.77,39169675.76,19587315.06,1152
9399,-1476.21,551.44,37421072.43,18709798.11,1149
9400,1389.31,661.31,44885887.85,22443638.58,1128
9403,1680.24,637.75,43327571.45,21664625.85,1155
9404,-12172.64,660.58,44929542.67,22458685.01,1148
9405,-17651.95,569.30,38613795.43,19298071.74,1143
9406,2122.30,533.36,36224241.75,18113182.02,1139
9407,-8662.86,614.60,41786668.91,20889003.02,1140
9410,-2391.02,547.06,37041191.06,18519400.02,1154
9411,-4247.81,597.32,40564674.73,20280213.46,1215
9412,-509.16,572.21,38993763.93,19496627.38,1152
9413,2411.95,577.64,39076435.09,19539423.52,1140
9414,14467.31,669.64,45393211.67,22703839.49,1248
9417,5973.86,604.78,40887353.83,20446663.85,1146
9418,6665.34,648.30,44051045.34,22028855.33,1164
9419,-1181.82,602.85,40900825.79,20449821.98,1180
9420,4204.72,580.91,39413496.26,19708850.49,1226
9421,2393.72,711.31,47987983.63,23995188.67,1192
9424,4278.75,676.77,45910248.46,22957263.61,1171
9425,-798.41,584.01,39804366.06,19901783.83,1146
9426,4678.41,662.66,44924257.31,22464467.86,1192
9427,-2177.98,592.29,40157154.03,20077488.02,1155
9428,-622.43,603.02,40865890.71,20450029.31,1157
9431,5662.72,673.14,45884321.98,22944992.35,1161
9432,817.29,638.98,43322582.36,21661699.83,1174
9433,2357.76,557.80,37935910.62,18969134.19,1206
9434,5498.07,628.05,42735574.96,21370536.52,1210
9435,3706.12,657.63,44618952.63,22311329.38,1202
9438,3288.13,601.82,40927613.86,20465450.99,1183
9439,10944.91,689.32,46879947.77,23445446.34,1195
9440,-3078.69,565.46,38526224.90,19261573.11,1169
9441,2753.23,701.72,47813255.91,23908004.57,1201
9442,2627.72,679.31,46061854.01,23032240.86,1198
9445,-3940.35,677.93,46037061.52,23016560.59,1152
9446,7170.16,775.30,52711141.03,26359155.59,1189
9447,-917.12,608.10,41392897.29,20695990.08,1176
9448,8886.35,670.43,45726221.96,22867554.15,1189
9449,1657.36,671.17,45640285.43,22820971.40,1193
9452,1283.34,667.01,45504851.98,22753067.66,1206
9453,725.20,650.15,44000422.32,22000573.76,1207
9454,-8717.96,625.71,42584305.11,21287793.58,1190
9455,272.13,697.27,47349974.32,23675123.23,1215
9456,-244.99,626.94,42658163.83,21328959.42,1190
9459,1216.69,610.93,41549388.13,20775302.41,1218
9460,5826.44,638.60,43457148.89,21731487.67,1199
9461,6344.99,670.57,45695035.03,22850690.01,1142
9463,-702.73,361.64,24267625.69,12363423.25,609
9466,1176.43,586.71,40047055.27,20024115.85,1175
9467,-5326.97,598.74,40855445.18,20425059.11,1164
9468,-926.27,537.43,36725643.11,18362358.42,1173
9469,-4653.58,564.56,38638419.10,19316882.76,1141
9470,1.69,602.83,41100416.79,20550209.24,1191
9473,6810.78,655.85,44590555.17,22298682.97,1203
9474,308.90,610.91,41573369.33,20786839.12,1176
9475,3598.42,596.26,40628416.61,20316007.51,1206
9476,2295.48,587.83,39910702.71,19956499.10,1168
9477,-738.70,685.99,46944577.47,23471919.39,1208
9480,3305.67,655.19,44463692.31,22233498.99,1193
9481,4955.83,613.71,41727377.78,20866166.80,1199
9482,-539.14,687.76,46843307.70,23421384.28,1095
9483,9924.41,620.21,42249352.75,21129638.58,1200
9484,2890.38,577.64,39239839.58,19621364.98,1151
9487,6328.28,703.35,47841386.57,23923857.42,1197
9488,6245.23,662.26,45231493.33,22618869.28,1140
9489,4345.81,371.58,24758992.16,12582332.10,591
9491,2561.78,638.37,43306167.80,21654364.79,1089
9494,6834.47,648.42,44063813.93,22035324.21,1126
9495,2955.16,725.59,49399168.23,24701061.70,1164
9496,3794.36,660.03,44869783.53,22436788.94,1105
9505,-1247.58,674.91,46056242.96,23027497.69,1182
9508,4684.80,663.01,45227398.60,22616041.70,1229
9509,-5086.11,644.74,43996662.29,21995788.09,1209
9510,-1088.14,672.55,45895970.76,22947441.31,1191
9511,3408.35,690.68,47146367.73,23574888.04,1180
9512,-2231.53,691.48,47324027.54,23660898.01,1211
9516,-5996.09,683.79,46663026.80,23328515.36,1225
9517,-8649.05,643.35,43880268.42,21935809.68,1192
9518,1932.64,657.51,44902473.85,22452203.25,1186
9519,2786.62,742.24,50532174.97,25267480.79,1221
9522,4770.24,699.71,47721052.94,23862911.59,1182
9523,4310.03,699.89,47447841.46,23726075.75,1193
9524,4331.15,621.73,42586598.34,21295464.75,1192
9525,1487.18,647.58,44185203.35,22093345.27,1178
9526,6050.99,761.65,51930260.86,25968155.92,1212
9529,-3131.24,625.13,42754715.43,21375792.10,1178
9530,102.14,692.04,47308468.07,23654285.10,1259
9531,-6483.55,636.73,43690727.98,21842122.21,1205
9532,14846.22,690.81,47138345.93,23576596.08,1236
9533,1815.36,696.04,47674317.06,23838066.21,1234
9536,-3597.94,623.63,42543268.30,21269835.18,1169
9537,-20793.34,645.44,44042367.75,22010787.20,1188
9538,-22985.64,649.60,44518425.28,22247719.82,1153
9539,-25101.72,679.36,46578323.89,23276611.08,1239
9540,-3718.72,615.88,42045307.41,21020794.35,1183
9544,-1619.41,615.12,41968169.45,20983275.02,1216
9545,4542.52,666.08,45444846.67,22724694.60,1197
9546,2182.64,611.19,41541648.33,20771915.49,1192
9547,6691.89,752.50,51267424.12,25637058.00,1250
9550,-19015.20,670.77,45760038.16,22870511.48,1212
9551,6698.04,685.81,46864152.10,23435425.07,1204
9552,2966.78,684.15,46700622.19,23351794.48,1163
9553,2098.77,637.58,43762165.21,21882131.99,1245
9554,1413.42,753.41,51483472.99,25742443.21,1171
9557,14973.69,683.90,46662643.06,23338808.38,1162
9558,12437.09,782.39,53357825.87,26685131.48,1240
9559,6350.18,733.44,49976987.54,24991668.86,1186
9560,2974.45,640.22,43776464.57,21889719.51,1196
9561,-2623.38,730.16,49818987.37,24908182.00,1171
9564,17335.92,766.94,52242876.98,26130106.45,1206
9565,12998.67,758.11,51563454.65,25788226.67,1251
9566,7159.97,668.67,45508862.72,22758011.35,1161
9567,-1721.07,721.87,49389033.40,24693656.17,1225
9568,12348.67,696.57,47334683.46,23673516.07,1241
9571,11005.94,741.89,50736924.93,25373965.44,1249
9572,3060.30,598.20,40651301.80,20327181.04,1187
9573,6328.27,584.16,39888487.51,19947407.89,1187
9574,1315.86,645.64,44088150.38,22044733.12,1207
9575,-6122.49,567.79,38586425.15,19290151.33,1196
9578,5711.04,664.80,45166331.11,22586021.08,1181
9579,-3600.71,587.97,40063830.78,20030115.04,1182
9580,391.90,686.02,46546279.49,23273335.69,1162
9581,-3574.02,629.88,42909992.67,21453209.33,1140
9582,-4330.47,644.47,43786408.88,21891039.21,1158
9585,804.08,648.13,43948167.94,21974486.01,1161
9586,284.82,623.35,42484515.54,21242400.18,1159
9587,5192.11,711.78,48381732.41,24193462.26,1207
9588,5688.30,658.00,44750518.14,22378103.22,1172
9592,-3413.18,666.26,45311650.30,22654118.57,1121
9593,530.37,669.99,45701282.61,22850906.50,1191
9594,-12520.90,724.61,49324051.32,24655765.21,1151
9595,-6140.40,625.90,42610659.48,21302259.54,1155
9596,506.27,578.57,39492815.09,19746660.68,1134
9599,-9328.75,574.94,39116033.67,19553352.46,1167
9600,4835.07,745.47,50712746.17,25358790.62,1184
9601,-1013.18,705.05,48170917.42,24084952.12,1196
9602,-9134.26,717.85,48688245.76,24339555.75,1223
9603,3392.58,712.94,48782314.20,24392853.39,1195
9606,-1718.42,547.19,37213410.61,18605846.10,1133
9607,5599.09,684.22,46566282.31,23285940.70,1190
9608,-3893.01,631.99,43100578.32,21548342.66,1200
9609,-3509.77,753.80,51478325.66,25737407.95,1245
9610,-7374.21,618.81,42151260.95,21071943.37,1194
9613,-7009.53,538.03,36787730.85,18390360.65,1145
9614,-2180.22,599.23,40949460.38,20473640.08,1172
9615,-3575.49,624.07,42588816.44,21292620.47,1173
9616,-1550.18,704.05,48153122.77,24075786.29,1164
9617,-207.04,601.44,41088819.06,20544306.02,1178
9620,1229.21,657.74,44907564.78,22454397.00,1215
9621,5584.74,681.98,46600620.64,23303102.69,1199
9622,6895.81,699.38,47746432.77,23876664.29,1212
9623,5340.26,716.02,48875776.59,24440558.43,1205
9624,10164.59,670.54,45548605.32,22779384.95,1193
9627,-692.99,714.38,48855329.93,24427318.47,1183
9628,-17043.99,732.82,49946655.61,24964805.81,1192
9629,2550.30,735.11,49985948.09,24994249.19,1189
9630,8625.83,748.53,51116211.20,25562418.52,1211
9631,5824.89,653.03,44559248.87,22282536.89,1253
9634,9535.63,744.56,50847933.91,25428734.76,1194
9635,-12094.42,671.18,45728570.23,22858237.90,1187
9636,5410.81,657.61,44885195.69,22445303.25,1234
9637,2733.49,706.54,48522070.60,24262402.05,1178
9638,2054.60,731.53,49861755.33,24931904.96,1154
9642,4840.02,667.35,45532726.69,22768783.36,1217
9643,25256.66,712.48,48816060.42,24420658.53,1209
9644,6150.96,637.32,43491350.34,21748750.65,1108
9645,-1637.04,631.76,43282493.47,21640428.21,1212
9648,-7731.98,700.77,47868946.30,23930607.16,1190
9649,-6294.50,690.19,47176392.00,23585048.75,1176
9650,-12446.04,632.55,43310688.25,21649121.10,1160
9651,-8874.70,596.71,40644265.33,20317695.31,1168
9652,-2655.40,719.07,48944560.45,24470952.53,1203
9655,4478.37,575.10,39270387.37,19637432.87,1138
9656,4854.15,729.37,49842908.30,24923881.23,1231
9657,7476.25,685.28,46670658.27,23339067.25,1184
9658,-1635.21,644.46,43926969.29,21962667.05,1199
9659,6005.87,743.18,50719464.48,25362735.18,1178
9662,-185.91,703.07,48032606.34,24016210.22,1182
9663,6571.24,595.45,40711894.87,20359233.06,1182
9664,-2635.10,511.12,34912905.30,17455135.10,1149
9665,563.23,592.60,40366730.65,20183646.94,1185
9669,-6274.29,591.62,40356568.64,20175147.18,1203
9670,8204.97,755.67,51406827.58,25707516.27,1225
9671,7358.62,644.28,44036389.51,22021874.07,1208
9672,-10308.93,654.90,44476912.29,22233301.68,1176
9673,-1558.35,669.34,45594553.55,22796497.60,1226
9676,-8216.34,628.24,42620806.30,21306294.98,1212
9677,212.45,697.96,47596401.27,23798306.86,1237
9678,-3818.40,579.15,39624410.29,19810295.95,1188
9679,-18138.08,721.07,49094568.85,24538215.39,1184
9683,-7107.77,629.62,43038017.95,21515455.10,1161
9684,-560.33,651.36,44314533.17,22156986.42,1140
9685,4942.73,668.24,45422774.96,22713858.85,1174
9686,-3018.25,601.24,41088298.35,20542640.05,1166
9687,4518.67,723.31,49191515.10,24598016.88,1159
9690,3805.44,735.67,50315705.51,25159755.48,1162
9691,-7524.89,648.73,44381650.85,22187062.99,1170
9692,-7361.21,599.26,41053446.11,20523042.45,1187
9693,-9072.35,664.84,45355756.96,22673342.30,1188
9694,811.93,605.15,41236094.94,20618453.44,1167
9697,3044.51,602.35,41163644.59,20583344.55,1157
9698,4749.38,723.23,49360124.32,24682436.85,1206
9699,3345.98,709.72,48825607.44,24414476.71,1189
9700,-1927.63,642.35,43920190.00,21959131.19,1188
9701,-4938.98,680.75,46444135.59,23219598.30,1173
9704,-823.91,630.66,43190158.23,21594667.16,1155
9705,-6450.95,661.99,45231366.72,22612457.88,1160
9706,4704.50,646.22,44202513.71,22103609.11,1221
9707,623.99,699.48,47806413.36,23903518.67,1166
9708,3894.75,788.41,53505100.23,26754497.48,1197
9711,6553.35,617.49,42250716.22,21128634.79,1204
9712,-2338.16,734.32,50289582.20,25143622.02,1173
9713,-4942.93,658.50,44817360.07,22406208.57,1139
9714,-5297.76,646.54,44208619.83,22101661.03,1127
