qdate,gross,fees,traded,sold,trades
9253,9469.66,339.46,22985764.13,11497616.90,458
9256,3331.31,334.37,22554243.50,11278787.41,481
9257,-3094.55,267.77,17981444.70,8989175.08,466
9258,-89.16,323.63,21863500.65,10931705.74,488
9259,-291.15,277.39,18653876.84,9326792.85,464
9260,-716.56,282.99,19110669.20,9554976.32,446
9263,-2771.72,341.19,23255183.56,11626205.92,461
9264,-3352.81,269.88,18272916.11,9134781.65,474
9265,-5184.16,300.66,20217452.63,10106134.23,479
9266,-8481.70,354.09,24058132.98,12024825.64,473
9267,3179.97,376.76,25536381.18,12769780.58,456
9270,-836.60,341.24,23125111.39,11562137.39,462
9271,9402.51,343.80,23092784.81,11551093.66,462
9272,-3069.21,315.36,21273464.96,10635197.88,485
9273,6157.69,331.32,22450621.66,11228389.67,467
9274,-1267.91,330.21,21965508.68,11006098.64,457
9278,861.60,340.49,23101253.83,11551057.72,472
9279,1853.41,291.30,19499321.00,9750587.21,462
9280,-888.76,345.09,23239494.07,11657360.41,444
9281,-12864.90,331.77,22426332.66,11206733.88,459
9284,568.69,330.70,22320767.57,11160668.13,457
9285,-594.36,312.61,21277128.04,10638266.84,446
9286,-573.66,308.87,20807946.85,10403686.59,483
9287,-4174.50,306.32,20643521.01,10319673.25,479
9288,-1363.86,282.06,19066303.20,9532469.67,458
9291,-4744.35,305.51,20660386.12,10327820.88,458
9292,-4714.09,326.81,22134225.17,11064755.54,493
9293,-1100.13,300.55,20392158.41,10195529.14,484
9294,-8217.51,341.36,23217875.55,11604829.02,463
9295,-6479.31,260.18,17639863.77,8816692.23,488
9298,-6918.08,233.66,15779401.75,7886241.83,483
9299,-837.43,279.60,18929912.75,9439586.54,462
9300,-4707.28,271.04,18387739.65,9191516.19,445
9302,-1231.82,317.93,21487479.88,10743124.03,488
9305,845.34,335.48,22566032.49,11283438.92,457
9306,-3495.33,315.61,21387615.12,10692059.90,471
9307,-2334.02,287.57,19312338.15,9655002.07,471
9308,1594.52,281.44,18840624.14,9421109.33,459
9309,1319.30,334.11,22595662.38,11298490.84,484
9312,-4367.45,325.36,21986227.55,10990930.05,473
9313,-26439.74,302.51,20500162.59,10236861.43,465
9314,-2576.48,284.22,19254117.95,9625770.74,473
9315,672.69,146.73,9476405.77,4993372.94,208
9319,-1343.79,308.19,20728565.45,10363610.83,468
9320,4515.24,318.44,21445215.00,10724865.12,457
9321,672.96,295.62,19858724.22,9929698.59,484
9322,-2093.98,316.02,21355132.04,10676519.03,481
9323,-5368.01,324.09,21968166.21,10981399.10,475
9326,1582.51,329.66,22283697.68,11142640.10,467
9327,4616.49,300.55,20284495.62,10144556.05,438
9328,548.54,315.33,21298016.67,10649282.61,474
9329,2730.84,311.64,21130856.31,10566793.57,491
9330,1188.86,309.23,20950569.70,10475879.28,479
9333,-2936.38,301.93,20566507.42,10281785.52,471
9334,6843.37,329.25,22249531.23,11128187.30,460
9335,-6762.82,294.06,19930104.33,9961670.76,478
9336,4038.33,305.90,20759464.75,10381751.54,443
9337,-74.27,303.68,20465825.81,10232875.77,434
9340,-1579.59,271.58,18369013.52,9183716.97,461
9341,-2139.73,334.97,22709336.17,11353598.22,476
9342,687.95,321.74,21668665.55,10834676.74,504
9343,-1888.43,279.62,18958391.89,9478251.73,476
9344,1072.34,316.38,21442947.75,10722010.05,474
9347,5427.49,330.51,22399688.92,11202558.21,465
9348,3528.33,288.79,19534261.72,9768895.03,477
9349,-5881.05,318.95,21649701.37,10821910.16,510
9350,-7956.44,315.42,21253061.61,10622552.59,485
9351,-350.15,309.25,20900190.42,10449920.14,463
9354,-395.79,315.86,21132751.25,10566177.73,480
9355,536.70,301.26,20538757.77,10269647.24,465
9356,-5017.98,334.00,22572166.18,11283574.10,483
9357,-431.62,265.60,18145684.20,9072626.29,457
9358,1644.29,348.75,23685130.73,11843387.51,476
9361,5914.16,266.15,18100076.62,9052995.39,422
9362,5773.63,329.67,22506211.37,11255992.50,456
9363,1957.87,308.30,20876001.30,10438979.59,466
9364,-1537.35,315.23,21389367.16,10718855.72,465
9365,-3292.70,275.90,18810608.59,9403657.94,494
9368,-694.65,282.88,19146943.93,9573124.64,467
9369,-1506.87,264.27,17989679.61,8994086.36,450
9370,3667.43,310.79,21149701.95,10576684.69,441
9371,1580.16,302.58,20473707.72,10237643.94,471
9372,184.13,347.55,23530480.06,11765332.09,463
9376,-5477.29,286.51,19508904.63,9751713.67,479
9377,-2666.62,318.47,21528292.29,10762812.84,464
9378,3138.66,275.66,18671350.53,9337244.59,476
9379,9893.16,320.86,21886283.53,10948088.35,459
9382,3947.82,300.91,20456210.81,10230079.31,452
9383,-27.75,339.93,22992427.59,11496199.92,456
9384,5141.45,322.97,21754899.55,10880020.51,473
9385,-2221.65,322.11,21944891.83,10971335.09,477
9386,-1236.43,306.55,20789437.51,10394100.54,460
9389,2438.14,301.82,20363388.26,10182913.20,476
9390,4217.96,274.49,18576670.81,9290444.38,489
9391,6864.28,295.75,19990062.57,10013417.37,471
9392,-36.60,308.25,20927715.81,10463839.61,478
9393,3253.44,350.96,23787917.18,11895585.31,481
9396,-2181.64,320.07,21645807.62,10821813.00,453
9397,-2707.36,354.80,24084671.74,12040982.19,492
9398,2111.96,279.01,18898514.27,9450313.12,454
9399,-3202.49,249.76,16911311.02,8454054.27,477
9400,-275.94,314.02,21228278.63,10614001.34,491
9403,4412.00,347.71,23576693.46,11765707.57,468
9404,-6837.58,331.54,22485542.92,11239352.67,482
9405,-13726.08,304.01,20708240.13,10347257.02,486
9406,3785.91,261.61,17823304.11,8913545.01,470
9407,473.66,303.87,20694711.52,10347592.59,467
9410,3465.97,285.95,19314646.03,9659056.00,465
9411,-1430.94,320.71,21801211.94,10899890.50,498
9412,-1112.05,275.99,18806405.92,9402646.94,466
9413,-1184.96,270.15,18376842.60,9187828.82,480
9414,12778.30,362.55,24550735.11,12281756.71,477
9417,5020.60,311.52,21075359.37,10540189.98,448
9418,7066.52,333.76,22615888.98,11311477.75,457
9419,7317.83,308.41,20937449.59,10472383.71,473
9420,3198.06,310.30,20918158.95,10460678.50,482
9421,3290.46,368.48,24967922.02,12485606.24,473
9424,2750.40,338.12,23067902.85,11535326.63,476
9425,733.26,288.82,19658592.56,9829662.92,468
9426,4863.02,307.17,20808792.65,10406827.83,461
9427,-2801.25,273.90,18478100.74,9237649.75,444
9428,300.04,289.57,19596645.34,9814015.12,452
9431,3417.47,325.37,22056178.89,11029798.18,431
9432,5716.78,324.67,21995201.74,11000459.26,482
9433,3757.81,274.40,18622214.60,9312986.20,477
9434,-2371.91,307.65,20919186.74,10458407.41,489
9435,2487.21,338.95,22873532.97,11438010.09,472
9438,3953.37,306.23,20843360.38,10423656.87,466
9439,6369.17,332.28,22654475.68,11330422.42,476
9440,-664.65,289.20,19617601.68,9808468.52,475
9441,-3679.25,354.27,24137298.02,12066809.39,478
9442,709.90,324.85,22059383.09,11030046.50,485
9445,1622.23,355.29,24284313.18,12142967.71,467
9446,5904.04,415.97,28309362.09,14157633.06,466
9447,106.69,311.78,21307715.51,10653911.10,469
9448,5865.55,325.69,22260299.72,11133082.63,504
9449,691.38,347.15,23563325.50,11782008.44,491
9452,-2219.80,341.31,23236481.36,11617130.78,502
9453,2840.25,301.14,20591475.21,10297157.73,484
9454,-1219.85,332.85,22520719.43,11259749.78,509
9455,-4138.68,361.63,24503353.39,12249607.35,467
9456,-3205.92,307.09,21023959.77,10510376.93,477
9459,5527.36,316.71,21565871.47,10785699.42,489
9460,5579.28,309.77,21141438.49,10573508.89,480
9461,4995.58,330.48,22588981.44,11296988.50,470
9463,-1366.09,137.72,9452468.43,4691038.91,191
9466,-902.76,268.36,18301944.77,9150521.00,488
9467,-3264.21,325.06,22241493.13,11119114.46,478
9468,-7880.73,271.29,18568080.28,9280099.77,481
9469,101.11,305.56,20843748.95,10421925.03,485
9470,2929.22,302.89,20716374.00,10359651.62,490
9473,2512.40,324.49,21941726.21,10972119.30,482
9474,-1157.41,297.92,20334723.57,10166783.07,470
9475,-786.98,295.68,20115109.09,10057161.06,469
9476,452.66,273.34,18631027.26,9315739.96,479
9477,-6787.68,322.78,22055891.72,11024552.02,479
9480,-1878.41,328.34,22272427.51,11135274.55,482
9481,957.08,283.59,19224670.31,9612813.69,498
9482,-2813.36,345.36,23577569.81,11787378.22,483
9483,4874.72,303.87,20680839.17,10342856.94,469
9484,-747.01,297.93,20190860.89,10095056.94,489
9487,-2665.39,335.21,22829950.32,11413642.46,499
9488,3866.24,332.09,22523173.47,11263519.85,456
9489,1278.08,152.32,10287877.62,5171152.82,204
9491,439.70,289.93,19552136.80,9776288.25,399
9494,1710.63,326.03,22159596.85,11080653.74,489
9495,1941.07,335.50,22743991.19,11372966.13,454
9496,1731.43,340.20,23150539.53,11576135.48,436
9505,259.93,349.87,23772030.21,11886145.07,486
9508,916.63,349.54,23719763.17,11860339.90,491
9509,-3078.86,338.49,23221288.94,11609105.04,483
9510,-2982.95,363.48,24810973.12,12403995.08,507
9511,4090.00,363.65,24787483.98,12395786.99,471
9512,-1746.95,334.18,22843156.57,11420704.81,492
9516,-6459.71,349.77,23827030.14,11910285.22,494
9517,-3433.75,357.01,24436692.68,12216629.46,498
9518,498.14,349.25,23878206.66,11939352.40,492
9519,-1112.25,392.77,26759278.87,13379083.31,495
9522,2240.67,353.70,24150876.01,12076558.34,489
9523,-1117.94,365.43,24829740.88,12414311.47,499
9524,-3245.51,301.79,20629675.99,10313215.24,501
9525,5353.34,346.60,23551537.04,11778445.19,471
9526,-5399.47,356.68,24412259.56,12203430.05,506
9529,-3583.13,324.00,22076640.61,11036528.74,502
9530,1309.15,333.16,22672554.84,11336931.99,484
9531,-9017.10,310.50,21335860.70,10663421.80,492
9532,7284.43,338.11,23059206.21,11533245.31,497
9533,7971.46,341.01,23376978.54,11692475.00,479
9536,-6773.08,289.00,19780906.23,9887066.57,500
9537,-11005.66,355.91,24313310.19,12151152.27,508
9538,-12062.66,331.92,22782643.91,11385290.63,489
9539,-17233.59,331.89,22777194.59,11379980.50,501
9540,-1833.57,335.60,22848046.80,11423106.61,468
9544,3823.06,298.67,20377528.68,10190675.87,494
9545,3443.90,299.81,20437874.19,10220659.04,486
9546,3496.98,312.40,21256185.13,10629841.05,464
9547,1052.46,405.50,27501382.95,13751217.70,480
9550,-12721.06,363.31,24774486.20,12380882.57,492
9551,7203.85,364.07,24781185.03,12394194.44,497
9552,5433.53,368.89,25138442.72,12571938.13,477
9553,-362.11,293.53,20114454.71,10057046.30,486
9554,-8823.16,387.23,26481977.03,13236576.94,493
9557,8673.66,342.25,23425393.95,11717033.80,467
9558,4903.27,392.52,26711826.60,13358364.94,502
9559,7286.13,409.48,27895567.42,13951426.78,480
9560,-5553.63,297.84,20367535.74,10180991.05,464
9561,-6907.24,357.87,24575256.12,12284174.44,462
9564,11390.05,402.87,27332993.91,13672191.98,493
9565,5689.41,356.07,24348136.46,12176912.93,475
9566,5857.44,331.93,22601361.19,11303609.32,471
9567,-5107.29,374.59,25684988.08,12839940.39,496
9568,8220.92,355.72,24160990.19,12084605.56,476
9571,6751.52,352.49,24104937.54,12055844.53,483
9572,5535.87,323.77,21969892.67,10987714.27,472
9573,290.22,293.42,20122409.69,10061349.96,491
9574,4587.43,327.15,22266487.60,11135537.51,482
9575,-8122.20,253.15,17309053.57,8650465.68,488
9578,4200.71,357.17,24276148.62,12140174.66,483
9579,-4933.31,298.34,20253110.80,10124088.75,484
9580,2606.40,360.45,24476101.38,12239353.89,484
9581,-17.17,321.47,21881673.38,10940828.10,472
9582,678.42,316.76,21498119.21,10749398.82,484
9585,-1920.27,352.78,23880281.20,11939180.47,489
9586,5701.77,349.62,23818401.35,11912051.56,480
9587,5331.10,362.56,24629520.00,12317425.55,490
9588,-1943.96,310.02,21040769.51,10519412.78,484
9592,-3930.40,353.16,23858282.60,11927176.10,463
9593,-2326.25,291.51,19840468.44,9919071.10,459
9594,-2928.82,386.90,26415148.83,13206110.01,493
9595,-3346.89,303.83,20619852.03,10308252.57,489
9596,4441.11,270.09,18417557.77,9210999.44,483
9599,-5171.29,292.08,19837840.22,9916334.46,494
9600,4249.10,364.27,24747456.22,12375852.66,481
9601,-2679.24,372.33,25339348.59,12668334.67,483
9602,-1764.85,359.75,24332173.53,12165204.34,474
9603,-220.93,369.64,25208451.98,12604115.53,480
9606,-3345.82,263.81,18102434.35,9049544.26,500
9607,-1648.38,356.75,24277065.45,12137708.54,483
9608,-6220.41,331.86,22697724.92,11345752.25,492
9609,2823.48,389.73,26590531.12,13296677.31,487
9610,-2350.67,298.35,20351891.65,10174770.49,492
9613,-2927.47,264.02,18061751.76,9029412.14,480
9614,-5097.83,295.52,20216286.09,10105594.13,494
9615,-9161.60,284.18,19532126.78,9761482.60,466
9616,7351.48,356.50,24428703.79,12218027.63,481
9617,3838.62,314.28,21446521.76,10725180.19,500
9620,4178.51,342.25,23316576.33,11660377.42,482
9621,-1617.44,363.83,24844116.40,12421249.48,483
9622,16935.21,353.25,23979761.16,11998348.19,459
9623,800.01,358.59,24569707.84,12285253.93,481
9624,6382.11,298.14,20303610.52,10154996.32,488
9627,438.83,360.81,24704657.63,12352548.23,508
9628,-7819.20,367.45,25117017.09,12554598.94,466
9629,10540.20,403.85,27409308.90,13709924.55,498
9630,5123.74,339.58,23196293.64,11600708.69,485
9631,4402.55,305.10,20742909.70,10373656.13,505
9634,8409.42,378.63,25827728.95,12918069.19,463
9635,-19794.62,300.94,20440966.89,10210586.14,486
9636,-2214.26,297.42,20373842.86,10185814.31,478
9637,-244.39,340.76,23393917.58,11696836.60,481
9638,3142.00,381.51,26087411.15,13045276.57,449
9642,564.12,299.77,20489958.72,10245261.42,494
9643,10561.27,312.73,21437111.72,10723836.50,462
9644,6991.25,317.63,21769471.16,10888231.21,472
9645,-1857.92,307.35,21032548.32,10515345.20,462
9648,1516.56,349.96,23872570.20,11937043.38,517
9649,-5067.22,376.00,25505789.53,12750361.15,472
9650,-15547.26,333.49,22770405.49,11377429.11,497
9651,-4524.81,314.03,21387645.37,10691560.28,498
9652,-2878.09,310.88,21235161.81,10616141.86,496
9655,-1606.27,239.15,16320654.83,8159524.28,459
9656,-5511.50,312.85,21440535.02,10717511.76,499
9657,3978.39,345.93,23578066.67,11791022.53,466
9658,-683.93,353.47,24185485.78,12092400.92,494
9659,6949.31,367.16,25075330.96,12541140.13,475
9662,-874.04,363.59,24916395.29,12457760.62,486
9663,13665.60,302.90,20720068.95,10366867.27,490
9664,-992.69,255.65,17382960.43,8690983.87,475
9665,-3808.92,322.22,21928961.71,10962576.40,515
9669,-3969.42,308.10,21071308.83,10533669.71,499
9670,253.21,356.95,24238259.94,12119256.58,485
9671,933.48,340.32,23208564.28,11604748.88,474
9672,11772.34,335.75,22784014.47,11397893.41,502
9673,-1832.78,355.10,24186861.56,12092514.39,478
9676,-11667.78,346.50,23625931.55,11807131.89,500
9677,-1732.98,340.14,23177855.65,11588061.33,510
9678,-3589.22,311.61,21235107.14,10615758.96,500
9679,-16483.63,361.92,24719759.48,12351637.93,507
9683,-3453.69,341.99,23426672.75,11711609.53,477
9684,-2090.80,331.58,22617403.73,11307656.46,466
9685,602.84,340.33,23081492.81,11541047.82,479
9686,-1341.19,300.02,20534853.45,10266756.13,490
9687,5314.18,366.64,24839914.70,12422614.45,463
9690,8275.36,365.22,25000388.96,12504332.16,476
9691,-76.38,312.15,21462737.95,10731330.78,498
9692,-5000.53,275.87,18968367.97,9481683.72,502
9693,-12138.12,335.29,22856510.89,11422186.38,497
9694,-8395.04,298.25,20424398.93,10208001.94,491
9697,3116.39,286.92,19666616.22,9834866.31,465
9698,1654.27,346.50,23628508.54,11815081.41,498
9699,304.04,336.16,23167217.97,11583761.01,476
9700,7650.47,337.10,23062829.65,11535240.06,484
9701,-996.56,336.10,22874935.38,11436969.41,469
9704,-103.58,298.94,20496606.05,10248251.23,462
9705,6429.45,333.48,22725961.52,11366195.48,488
9706,13498.13,318.11,21647569.64,10830533.88,491
9707,-2269.36,364.90,24867948.38,12432839.51,488
9708,4889.90,448.80,30440382.15,15222636.03,480
9711,6190.54,317.20,21796111.99,10901151.26,474
9712,-6450.63,347.57,23676861.97,11835205.67,484
9713,-4489.67,300.30,20510311.15,10252910.74,479
9714,318.09,354.85,24227369.88,12113843.98,479
