qdate,gross,fees,traded,sold,trades
9202,10904.83,642.28,43499718.50,21755311.66,1226
9203,6285.59,683.32,46160545.79,23083415.69,1264
9204,4714.38,701.72,47146389.79,23575552.09,1209
9207,2186.90,657.42,44632148.09,22317167.49,1189
9208,-167.46,638.80,43242270.69,21621051.61,1174
9209,2843.32,576.76,38974547.08,19488695.20,1211
9210,8064.24,632.48,42625112.91,21316588.57,1197
9211,-1354.93,495.64,33414692.07,16706668.57,1152
9214,3826.21,604.70,40943413.36,20473619.79,1210
9215,-3382.32,551.70,37395491.61,18696054.65,1163
9216,-1824.43,714.61,48344113.83,24171144.70,1190
9217,6567.28,680.52,45965486.92,22986027.09,1239
9218,4113.74,643.17,43593115.50,21798614.62,1204
9221,9161.51,656.64,44584006.37,22296583.94,1196
9222,1482.08,578.84,39162500.85,19581991.47,1192
9223,-947.80,589.02,39843194.02,19921123.11,1198
9224,-1936.27,645.13,43490724.02,21744393.88,1286
9225,-701.48,586.42,39447529.49,19723414.00,1254
9228,22961.20,692.19,46455026.87,23238994.03,1276
9229,3637.50,636.89,42674361.46,21338999.48,1283
9230,15819.93,715.26,48126472.66,24071146.29,1299
9231,9196.37,726.63,48730340.71,24369768.54,1316
9232,294.22,654.96,43840072.37,21920183.30,1239
9235,-1392.40,737.86,49558042.13,24778324.87,1199
9236,-50.78,574.69,38691402.96,19345676.09,1204
9237,-3713.01,563.83,37953035.75,18974661.37,1221
9238,4265.45,690.77,46524738.53,23264501.99,1220
9242,-10874.46,526.29,35503138.23,17746131.88,1118
9243,6267.32,708.44,47615877.00,23811072.16,1192
9244,-1368.78,661.10,44461969.86,22230300.54,1272
9245,5553.37,644.20,43492070.09,21748811.73,1227
9246,10114.03,680.25,45962214.40,22986164.21,1224
9249,-866.28,641.45,43145148.63,21572141.18,1185
9250,1645.94,709.96,47831510.64,23916578.29,1167
9251,8777.84,681.50,46036602.22,23022690.03,1210
9252,6984.19,632.04,42471717.93,21239351.07,1183
9253,5462.48,673.76,45669485.33,22837473.90,1184
9256,1569.08,644.82,43532514.86,21767041.96,1171
9257,-5630.27,534.39,35957439.58,17975904.66,1160
9258,364.66,657.81,44429467.78,22214916.22,1193
9259,2301.89,596.96,40182740.65,20092521.27,1201
9260,4763.55,605.92,40990567.06,20497665.30,1102
9263,5659.99,668.09,45335729.98,22670694.98,1203
9264,-6092.51,548.35,37085850.85,18539879.17,1141
9265,-7095.82,579.99,39025544.59,19509224.38,1181
9266,-3331.97,741.95,50370708.70,25183688.36,1140
9267,2952.73,758.29,51366815.17,25684883.95,1150
9270,915.92,704.33,47662521.28,23831718.60,1166
9271,652.11,652.19,43963697.88,21982174.99,1175
9272,-5445.58,606.36,40966820.93,20480687.68,1220
9273,3474.01,629.53,42543700.06,21273587.03,1161
9274,6354.26,706.81,47427128.83,23716741.54,1178
9278,3312.46,670.29,45347246.33,22650321.84,1149
9279,3095.85,622.91,41935631.16,20969363.51,1156
9280,-4303.89,674.09,45648951.74,22822323.92,1129
9281,-5972.75,705.49,47841281.56,23917654.40,1148
9284,-393.81,664.64,44960755.49,22480180.83,1132
9285,-246.67,669.79,45471731.22,22735742.28,1171
9286,-621.61,651.50,43974852.53,21987115.46,1172
9287,-5845.40,622.69,42113219.76,21053687.19,1158
9288,3429.50,633.27,42766086.27,21384757.89,1131
9291,-3462.48,566.07,38448139.84,19222338.68,1146
9292,-6388.47,617.72,41783198.65,20888405.09,1170
9293,-3044.49,604.33,40943899.24,20470427.38,1176
9294,-753.32,680.60,46256642.74,23127944.71,1157
9295,-4314.17,516.24,34996525.48,17496105.65,1162
9298,-8490.07,488.02,33106530.06,16549019.99,1128
9299,281.42,591.48,40043538.24,19996958.70,1172
9300,-2407.74,603.03,40906549.56,20452070.91,1195
9302,-5244.90,606.49,41008237.99,20501496.54,1199
9305,-8185.88,628.84,42529258.27,21260536.19,1172
9306,-2201.01,638.33,43371294.51,21684546.75,1130
9307,-2135.53,595.00,40203987.39,20100925.93,1150
9308,330.92,571.21,38534381.56,19267356.24,1164
9309,-2106.24,638.47,43291563.16,21644728.46,1208
9312,808.62,656.76,44448148.75,22224478.69,1149
9313,-25243.48,647.96,43946985.78,21960871.15,1191
9314,456.48,599.45,40784664.40,20392560.44,1132
9315,6010.36,367.52,24884055.47,12462682.37,625
9319,2211.92,622.63,41824585.11,20913398.51,1184
9320,629.89,669.19,45170691.40,22585660.64,1216
9321,-1143.65,612.77,41442978.67,20720917.51,1148
9322,-4092.64,655.38,44480374.85,22238141.11,1193
9323,1758.53,660.29,44717212.72,22359485.62,1175
9326,5448.12,646.32,43797015.77,21901231.94,1143
9327,971.08,589.28,39992467.17,19996719.12,1156
9328,8041.29,687.32,46443960.53,23226000.91,1188
9329,3550.73,655.73,44498033.20,22250791.96,1176
9330,8522.72,610.94,41427228.82,20717875.77,1214
9333,-1931.64,618.39,42013412.13,21005740.25,1156
9334,550.97,671.24,45520073.24,22760312.11,1148
9335,-5587.48,564.42,38365744.46,19180078.49,1115
9336,3052.43,623.20,42400100.94,21201576.69,1170
9337,-8669.48,618.74,41893019.84,20942175.18,1127
9340,-2337.45,548.09,37031950.60,18514806.57,1118
9341,-6393.94,598.50,40681503.56,20337554.81,1164
9342,-2986.53,606.77,41117071.89,20557042.68,1187
9343,-2955.32,602.35,40827577.90,20412311.29,1188
9344,6562.82,636.86,42976183.78,21491373.30,1182
9347,-2760.81,649.93,44056704.86,22026972.02,1188
9348,3080.10,579.67,39026851.82,19514965.96,1149
9349,-3472.77,608.58,41319028.67,20657777.95,1216
9350,-5298.80,618.04,41751023.28,20872862.25,1172
9351,5584.37,612.01,41518918.05,20762251.21,1165
9354,-6327.93,608.82,41012322.56,20502997.31,1187
9355,-3143.66,563.50,38346243.27,19171549.80,1143
9356,-12545.45,597.01,40344530.06,20165992.30,1137
9357,2989.18,608.54,41318861.01,20660925.10,1184
9358,7442.03,704.21,47699546.32,23853494.17,1152
9361,9170.10,568.09,38649407.69,19329288.89,1149
9362,2955.13,670.64,45689939.66,22846447.40,1147
9363,6469.64,631.99,42891429.71,21448949.68,1134
9364,5030.10,643.75,43733511.18,21869270.65,1164
9365,-11399.53,537.72,36764799.17,18376699.82,1132
9368,-1053.31,554.65,37582456.95,18790701.82,1143
9369,395.25,551.21,37513893.00,18757144.13,1109
9370,4143.38,637.35,43201971.73,21603057.55,1125
9371,2428.58,637.47,43218477.54,21610453.06,1155
9372,3357.58,713.92,48558023.37,24280690.47,1158
9376,-1439.91,534.67,36393266.86,18195913.47,1161
9377,-7000.53,590.96,39932872.14,19962935.80,1128
9378,-329.25,556.99,37826850.38,18913260.56,1166
9379,4973.20,617.84,42147430.54,21076201.87,1200
9382,-1708.33,570.07,38707567.39,19352929.53,1147
9383,2915.79,677.82,45945790.48,22974353.13,1158
9384,2575.71,623.01,42076363.47,21039469.59,1149
9385,-3081.23,653.81,44489127.25,22243023.01,1194
9386,2571.45,623.49,42259835.70,21131203.58,1155
9389,8424.91,601.74,40857327.70,20432876.30,1192
9390,10945.23,606.88,41213084.18,20612014.71,1178
9391,6999.18,647.27,43915865.33,21961432.25,1223
9392,1316.57,578.48,39148847.18,19575081.87,1145
9393,11227.67,678.44,45933943.26,22972585.46,1182
9396,-4491.15,611.10,41424820.27,20710164.56,1133
9397,-1339.03,704.15,47818975.43,23908818.20,1219
9398,6026.01,576.77,39168893.72,19587459.86,1152
9399,-2730.87,551.41,37420209.66,18708739.39,1149
9400,2431.46,661.32,44885112.67,22443772.07,1128
9403,883.64,637.73,43327072.10,21663977.87,1155
9404,-12450.30,660.58,44929807.05,22458678.38,1148
9405,-16538.79,569.35,38615869.42,19299665.32,1143
9406,2776.48,533.36,36223934.48,18113355.48,1139
9407,-8861.24,614.62,41788486.82,20889812.79,1140
9410,-704.27,547.09,37041273.40,18520284.57,1154
9411,-4632.39,597.30,40563806.46,20279587.04,1215
9412,-986.24,572.21,38994199.73,19496606.74,1152
9413,2702.31,577.62,39074487.96,19538595.13,1140
9414,10975.93,669.50,45387116.30,22699046.11,1248
9417,5637.79,604.74,40885013.39,20445325.59,1146
9418,7206.97,648.32,44051814.37,22029510.67,1164
9419,504.45,602.90,40903268.61,20451886.54,1180
9420,3395.32,580.91,39413944.20,19708669.76,1226
9421,218.62,711.29,47988586.22,23994402.43,1192
9424,4313.42,676.78,45911074.80,22957694.11,1171
9425,-2354.26,584.01,39805664.17,19901654.96,1146
9426,2501.66,662.68,44927545.26,22465023.46,1192
9427,-2311.35,592.31,40158774.85,20078231.75,1155
9428,-3118.36,602.97,40864518.13,20448095.05,1157
9431,5298.93,673.16,45886004.76,22945651.84,1161
9432,-1035.47,638.96,43322537.29,21660750.91,1174
9433,789.78,557.79,37936774.32,18968782.04,1206
9434,4631.18,628.03,42735239.02,21369935.10,1210
9435,2426.56,657.66,44622039.77,22312233.16,1202
9438,3140.73,601.79,40926020.97,20464580.85,1183
9439,11154.41,689.32,46879452.07,23445303.23,1195
9440,-3475.30,565.46,38526482.13,19261503.42,1169
9441,1500.31,701.67,47810910.15,23906205.23,1201
9442,1557.16,679.29,46061835.73,23031696.44,1198
9445,-4853.72,677.92,46036621.18,23015883.73,1152
9446,6842.75,775.31,52711631.02,26359236.88,1189
9447,-2406.09,608.11,41394924.37,20696259.14,1176
9448,8821.29,670.42,45725701.73,22867261.51,1189
9449,987.28,671.15,45639621.92,22820304.60,1193
9452,587.20,666.98,45503428.07,22752007.63,1206
9453,698.27,650.14,43999981.04,22000339.65,1207
9454,-10047.64,625.69,42584277.07,21287114.71,1190
9455,-998.50,697.17,47344638.12,23671819.81,1215
9456,-3608.71,626.90,42658867.56,21327629.42,1190
9459,1342.90,610.93,41548809.17,20775076.04,1218
9460,6499.15,638.60,43456413.49,21731456.32,1199
9461,4847.61,670.55,45694992.79,22849920.20,1142
9463,-842.19,361.64,24268265.56,12363673.45,609
9466,1923.60,586.72,40046989.13,20024456.36,1175
9467,-3824.70,598.75,40855052.41,20425613.85,1164
9468,-1122.33,537.42,36725472.81,18362175.25,1173
9469,-4870.94,564.56,38638572.52,19316850.79,1141
9470,74.72,602.82,41099587.26,20549830.98,1191
9473,4119.04,655.80,44589476.62,22296797.83,1203
9474,-808.16,610.89,41572737.92,20785964.88,1176
9475,3387.49,596.28,40629774.92,20316581.21,1206
9476,2142.95,587.84,39911307.54,19956725.24,1168
9477,-963.72,686.02,46946494.48,23472765.37,1208
9480,895.17,655.16,44464013.57,22232454.37,1193
9481,5458.48,613.69,41725702.24,20865580.36,1199
9482,-538.39,687.76,46843031.04,23421246.32,1095
9483,8013.99,620.18,42249183.54,21128598.76,1200
9484,2766.00,577.63,39238922.49,19620844.25,1151
9487,6575.36,703.33,47840112.62,23923343.99,1197
9488,5537.47,662.26,45232549.11,22619043.29,1140
9489,2806.71,371.55,24758736.64,12581434.79,591
9491,1850.49,638.35,43305817.09,21653833.79,1089
9494,5320.09,648.40,44063434.90,22034377.50,1126
9495,2661.68,725.58,49398945.01,24700803.35,1164
9496,2180.95,660.01,44870005.74,22436093.34,1105
9505,-1738.10,674.90,46055949.12,23027105.51,1182
9508,5476.28,663.02,45227345.65,22616410.96,1229
9509,-5841.67,644.73,43996630.95,21995394.64,1209
9510,-2782.77,672.51,45895334.35,22946275.79,1191
9511,3550.04,690.67,47145754.97,23574652.51,1180
9512,-3000.93,691.46,47323911.69,23660455.38,1211
9516,-6970.02,683.74,46660324.76,23326677.37,1225
9517,-10153.22,643.31,43878927.29,21934387.03,1192
9518,1764.38,657.50,44901628.66,22451696.52,1186
9519,3599.72,742.25,50532012.39,25267806.05,1221
9522,3932.50,699.69,47720361.13,23862146.82,1182
9523,5280.44,699.89,47446634.01,23725957.22,1193
9524,4469.51,621.70,42584317.69,21294393.60,1192
9525,2009.99,647.56,44183526.76,22092768.37,1178
9526,6313.74,761.64,51929564.54,25967939.14,1212
9529,-3156.43,625.16,42756661.10,21376752.34,1178
9530,-738.65,692.04,47308769.49,23654015.42,1259
9531,-6613.73,636.77,43694080.44,21843733.36,1205
9532,14851.71,690.80,47137625.87,23576238.79,1236
9533,294.22,696.02,47674848.55,23837571.38,1234
9536,-3806.82,623.64,42543916.21,21270054.70,1169
9537,-20408.74,645.43,44041240.42,22010415.84,1188
9538,-22083.02,649.63,44519375.02,22248646.00,1153
9539,-24364.64,679.35,46576976.03,23276305.70,1239
9540,-4276.71,615.90,42046795.03,21021259.16,1183
9544,-651.77,615.12,41967660.95,20983504.59,1216
9545,4181.70,666.07,45444225.98,22724203.84,1197
9546,1085.18,611.17,41541542.49,20771313.83,1192
9547,5282.78,752.43,51263552.53,25634417.65,1250
9550,-19593.65,670.74,45758607.77,22869507.06,1212
9551,5271.15,685.81,46865159.92,23435215.53,1204
9552,5716.19,684.18,46699883.41,23352799.80,1163
9553,1310.87,637.57,43762307.97,21881809.42,1245
9554,-996.38,753.37,51483023.51,25741013.56,1171
9557,12073.49,683.87,46663267.10,23337670.30,1162
9558,10923.24,782.41,53361111.81,26686017.53,1240
9559,6006.17,733.44,49977430.17,24991718.17,1186
9560,4151.84,640.20,43774199.93,21889175.88,1196
9561,-3741.68,730.12,49816818.50,24906538.41,1171
9564,15420.59,766.93,52244504.20,26129962.39,1206
9565,9036.19,758.04,51562448.47,25785742.33,1251
9566,8069.05,668.68,45508786.37,22758427.71,1161
9567,-3866.85,721.79,49385558.58,24690845.87,1225
9568,8554.73,696.51,47334380.08,23671467.41,1241
9571,10973.25,741.89,50737423.50,25374198.38,1249
9572,2924.96,598.18,40650443.15,20326684.06,1187
9573,6850.82,584.15,39886757.63,19946804.23,1187
9574,1227.68,645.65,44088987.49,22045107.58,1207
9575,-7295.46,567.76,38585400.18,19289052.37,1196
9578,4304.64,664.74,45163765.01,22584034.83,1181
9579,-4061.50,587.94,40062150.38,20029044.44,1182
9580,-2436.77,686.01,46548102.68,23272832.96,1162
9581,-4130.46,629.89,42911375.56,21453622.55,1140
9582,-3145.89,644.47,43784839.47,21890846.79,1158
9585,-112.07,648.09,43946221.89,21973054.90,1161
9586,-3162.22,623.32,42485833.79,21241335.78,1159
9587,4159.85,711.77,48382073.61,24193116.73,1207
9588,3446.33,658.00,44752896.11,22378171.22,1172
9592,-4068.72,666.26,45312028.98,22653980.13,1121
9593,-2780.77,669.89,45697665.25,22847442.24,1191
9594,-12722.91,724.61,49324442.53,24655859.81,1151
9595,-6117.19,625.91,42611576.68,21302729.74,1155
9596,-23.44,578.54,39491356.47,19745666.51,1134
9599,-10117.07,574.92,39115555.31,19552719.12,1167
9600,4820.57,745.48,50713735.02,25359277.80,1184
9601,-2470.98,705.04,48171933.19,24084731.11,1196
9602,-10497.77,717.80,48686200.27,24337851.25,1223
9603,4575.29,712.97,48783506.62,24394040.95,1195
9606,-3413.62,547.16,37212794.53,18604690.45,1133
9607,3804.34,684.17,46564229.40,23284016.86,1190
9608,-3809.48,631.96,43098166.25,21547178.38,1200
9609,-2937.64,753.80,51478194.05,25737628.21,1245
9610,-5403.43,618.82,42149467.02,21072031.79,1194
9613,-5840.74,538.05,36787901.03,18391030.15,1145
9614,-3488.04,599.22,40950162.03,20473337.00,1172
9615,-3637.46,624.05,42587755.43,21292058.98,1173
9616,-993.84,704.07,48154147.44,24076576.81,1164
9617,2048.98,601.47,41089108.49,20545578.73,1178
9620,2210.50,657.76,44908169.81,22455190.16,1215
9621,5764.80,681.98,46600602.44,23303183.62,1199
9622,8076.73,699.37,47744078.07,23876077.40,1212
9623,6740.15,716.05,48876075.99,24441408.07,1205
9624,10652.37,670.55,45548980.12,22779816.24,1193
9627,365.78,714.40,48855756.08,24428060.93,1183
9628,-15210.35,732.88,49948814.73,24966802.19,1192
9629,2287.05,735.11,49985621.22,24993954.14,1189
9630,7338.62,748.51,51116668.81,25562003.71,1211
9631,5339.30,653.02,44558725.33,22282032.32,1253
9634,11513.87,744.64,50851503.91,25431508.89,1194
9635,-14052.41,671.20,45732347.41,22859147.50,1187
9636,5190.96,657.62,44886019.79,22445605.37,1234
9637,1808.31,706.56,48524252.98,24263030.65,1178
9638,2694.37,731.55,49862635.14,24932664.76,1154
9642,5156.11,667.36,45532739.49,22768947.80,1217
9643,23586.73,712.42,48813844.75,24418715.74,1209
9644,5213.54,637.28,43489865.77,21747539.65,1108
9645,-2551.61,631.78,43285090.36,21641269.38,1212
9648,-7271.30,700.80,47870767.81,23931748.25,1190
9649,-7823.54,690.17,47175903.65,23584040.05,1176
9650,-11766.60,632.59,43313162.79,21650698.10,1160
9651,-7632.06,596.73,40644972.50,20318670.22,1168
9652,-4660.98,719.03,48943428.67,24469383.84,1203
9655,3553.64,575.11,39272375.78,19637964.71,1138
9656,3333.26,729.36,49844254.84,24923794.05,1231
9657,7110.92,685.24,46668148.75,23337629.83,1184
9658,-708.83,644.47,43926585.48,21962938.33,1199
9659,4050.09,743.16,50720231.34,25362140.72,1178
9662,-50.14,703.09,48034039.65,24016994.75,1182
9663,5544.04,595.40,40709927.89,20357735.97,1182
9664,-2386.11,511.09,34909950.88,17453782.39,1149
9665,331.35,592.58,40365256.97,20182794.16,1185
9669,-5568.21,591.63,40356139.00,20175285.39,1203
9670,7461.30,755.65,51406024.65,25706742.97,1225
9671,6379.39,644.27,44036476.16,22021427.78,1208
9672,-8621.10,654.95,44478747.51,22235063.21,1176
9673,-133.81,669.34,45592993.98,22796430.08,1226
9676,-7667.12,628.25,42620984.92,21306658.90,1212
9677,1675.07,697.99,47596610.50,23799142.78,1237
9678,-2613.78,579.16,39624494.91,19810940.57,1188
9679,-16132.05,721.09,49094147.10,24539007.53,1184
9683,-6326.07,629.62,43037073.23,21515373.58,1161
9684,-2071.88,651.35,44315404.48,22156666.30,1140
9685,2830.44,668.18,45420125.05,22711477.74,1174
9686,-4877.38,601.20,41087719.80,20541421.21,1166
9687,3713.36,723.30,49191498.87,24597606.11,1159
9690,5803.10,735.71,50316504.53,25161153.82,1162
9691,-10162.00,648.69,44380849.14,22185343.57,1170
9692,-5847.95,599.26,41052240.14,20523196.10,1187
9693,-6720.90,664.87,45356100.89,22674690.00,1188
9694,-372.98,605.08,41232685.45,20616156.24,1167
9697,2026.29,602.33,41162772.34,20582399.31,1157
9698,5604.17,723.23,49359630.30,24682617.23,1206
9699,3368.30,709.70,48824135.75,24413752.03,1189
9700,-1796.27,642.36,43920479.15,21959341.44,1188
9701,-6596.97,680.73,46444946.55,23219174.78,1173
9704,-104.36,630.67,43190195.16,21595045.40,1155
9705,-6073.08,662.00,45231404.40,22612665.66,1160
9706,4997.45,646.23,44202726.06,22103861.76,1221
9707,-1465.97,699.45,47806549.66,23902541.85,1166
9708,4153.95,788.40,53504010.57,26754082.25,1197
9711,7348.29,617.52,42251878.35,21129613.32,1204
9712,-3386.53,734.35,50292273.26,25144443.36,1173
9713,-4815.51,658.51,44818042.54,22406613.52,1139
9714,-5501.69,646.53,44207869.21,22101183.76,1127
