qdate,gross,fees,traded,sold,trades
8468,-2494.79,146.07,9694183.33,4845844.27,240
8469,-105.35,144.91,9587103.79,4793499.22,254
8472,1733.83,149.27,9897856.18,4949795.01,255
8473,-6286.83,162.51,10843511.88,5418612.52,263
8474,-1065.57,157.64,10404564.67,5201749.55,252
8475,2943.91,159.62,10620012.14,5311478.03,259
8476,5466.98,164.72,10905809.61,5455638.29,248
8479,2970.80,143.34,9434807.98,4718889.39,233
8480,-3487.65,153.51,10191693.56,5094102.96,252
8481,-1087.87,152.32,10090434.36,5044673.24,239
8482,-5807.86,152.79,10114554.81,5054373.47,259
8483,-1105.13,185.92,12353820.69,6176357.78,249
8486,-325.32,182.93,11996221.53,5997948.11,242
8487,1066.69,147.19,9879363.75,4940215.21,253
8488,-978.84,121.82,8170566.84,4084794.00,218
8489,4029.09,177.27,11933063.62,5968546.35,249
8490,-4433.08,142.98,9607042.27,4801304.59,243
8493,-1832.24,171.47,11367088.27,5682628.02,261
8494,-1406.12,149.55,9968014.94,4983304.41,252
8495,-1827.71,156.68,10293100.66,5175333.09,240
8496,-6119.71,139.83,9428383.26,4711131.78,247
8500,-5189.70,128.68,8553230.41,4274020.35,244
8501,-2761.25,153.71,10211841.23,5104540.00,230
8502,670.33,156.42,10438422.83,5219546.58,257
8503,-2116.02,162.68,10878329.67,5438106.83,244
8504,1310.97,147.04,9908755.42,4955033.19,242
8507,-3785.53,169.17,11338457.84,5667336.15,252
8508,-355.66,151.19,10163101.89,5081373.12,251
8509,40.81,136.25,9116460.68,4558250.75,229
8510,-2671.94,150.21,9930266.84,4963797.45,248
8511,-1011.11,145.52,9624277.00,4811632.94,235
8514,1391.13,141.90,9425189.26,4713290.19,242
8515,-636.32,157.18,10358155.38,5178759.53,242
8516,-1490.70,167.56,11112814.78,5555662.04,258
8517,386.23,153.66,10049748.47,5025067.35,240
8518,788.71,153.29,10266085.27,5133436.99,242
8521,5550.76,159.03,10673316.70,5339433.73,233
8522,2185.93,156.67,10515963.74,5259074.83,257
8523,-2266.71,168.44,11227036.77,5612385.03,243
8524,4676.92,173.96,11525677.84,5765177.38,237
8525,1777.89,158.58,10670421.71,5336099.80,248
8528,-3388.81,132.24,8826498.47,4411554.83,232
8529,2977.53,166.21,10999340.19,5501158.86,241
8530,448.66,188.59,12570640.87,6285544.77,256
8531,1984.53,151.80,10006182.02,5004083.28,241
8532,-1122.29,172.75,11443782.35,5721330.03,267
8535,-252.63,147.94,9835639.39,4917693.38,234
8536,-2286.19,152.67,10265144.46,5131429.13,251
8537,-2834.54,147.97,9863928.35,4930546.91,248
8538,-422.60,168.24,11256130.42,5627853.92,238
8539,597.84,150.36,10024308.92,5012453.38,234
8542,-1625.46,148.18,9966779.99,4982577.27,238
8543,-3451.49,160.05,10627566.51,5312057.51,237
8544,-91.00,150.84,10072044.36,5035976.68,244
8545,-1421.65,169.95,11332718.76,5665648.56,235
8546,-1122.71,149.06,9994102.59,4996489.94,239
8550,-589.63,171.56,11442624.31,5721017.34,250
8551,1426.98,167.14,11153313.42,5577370.20,248
8552,196.62,163.26,10872717.12,5436456.87,260
8553,2233.80,149.45,9943673.29,4972953.55,246
8556,-172.99,147.20,9872822.97,4936324.99,245
8557,-2784.53,151.07,10069136.58,5033176.03,247
8558,-9474.70,175.34,11845006.43,5917765.87,247
8559,-628.67,180.40,12032496.11,6015933.72,234
8560,7056.57,174.14,11633278.41,5820167.49,237
8563,-3055.60,133.67,8871782.67,4434363.53,241
8564,6981.18,173.24,11655954.63,5831467.90,226
8565,-8917.89,141.80,9556456.53,4773769.32,253
8566,-364.48,163.38,10992639.53,5496137.52,247
8567,2531.02,146.79,9844805.60,4923668.30,236
8571,-5070.84,132.29,8841882.89,4418406.02,250
8572,-1213.22,136.78,9246634.96,4622710.87,249
8573,-2069.71,166.67,11120152.35,5559041.32,237
8574,-3056.19,123.91,8254789.03,4125866.42,255
8577,-5497.71,180.40,12095231.37,6044866.83,251
8578,-2412.06,149.58,9965247.09,4981417.52,224
8579,1332.35,169.93,11400506.55,5700919.44,234
8580,4231.37,161.61,10870356.17,5437293.77,231
8581,439.21,184.44,12401837.04,6201138.12,228
8584,-895.63,70.08,4750839.26,2387489.97,95
8586,4287.86,159.00,10611932.00,5308109.93,244
8587,1283.78,156.96,10525212.65,5263248.21,249
8588,3673.32,154.46,10267731.65,5135702.49,247
8591,-2220.77,133.51,8891066.36,4444422.79,266
8592,3271.72,133.53,8895220.12,4449245.92,226
8593,-8318.45,137.95,9360888.18,4676284.86,251
8594,-2644.26,160.35,10788909.67,5393132.71,236
8595,2410.67,160.88,10738272.78,5370341.72,237
8598,-3642.10,140.97,9369583.10,4682970.50,238
8599,-7628.94,149.58,10094238.12,5043304.59,263
8600,596.74,149.56,9984066.58,4992331.66,240
8601,1406.27,168.92,11271064.50,5636235.38,249
8602,2004.83,186.35,12579081.99,6290543.41,245
8605,-855.53,149.81,10043790.93,5021467.70,254
8606,-25.67,167.35,11365103.07,5682538.70,249
8607,-633.71,153.21,10263091.54,5131228.92,240
8608,3120.86,165.29,11097921.32,5550521.09,248
8609,-5177.78,146.52,9877146.13,4935984.17,261
8612,1135.55,148.57,10033845.59,5017490.57,240
8613,-644.95,143.05,9510573.92,4754964.49,219
8614,2764.57,170.44,11469122.70,5735943.63,236
8615,-2323.43,131.90,8813037.78,4405357.17,238
8616,-3372.77,128.85,8670425.96,4333526.60,248
8619,-2560.73,147.44,9842441.84,4919940.55,233
8620,-2122.69,121.76,8195976.57,4096926.94,233
8621,-81.09,156.64,10470898.83,5235408.87,224
8622,2012.86,158.72,10583728.09,5292870.47,249
8623,1566.44,175.70,11726675.07,5864120.75,232
8626,3131.99,124.13,8308529.60,4155830.79,225
8627,429.57,136.82,9107807.70,4554118.64,229
8628,-191.87,115.23,7657462.48,3828635.30,232
8629,2269.96,146.90,9734572.71,4868421.33,233
8630,3846.42,160.39,10747636.91,5375741.66,236
8633,-1747.44,130.43,8790156.19,4394204.37,226
8634,-368.02,162.95,10842415.56,5421023.77,245
8635,1079.46,155.79,10442811.16,5221945.31,237
8636,1241.52,156.20,10415281.13,5208261.32,235
8637,291.18,155.04,10260757.88,5130524.53,267
8640,-935.32,126.45,8473944.69,4236504.68,248
8641,242.92,147.04,9755519.02,4877880.97,234
8642,-1313.91,136.70,9187115.25,4592900.67,231
8643,-429.85,155.80,10408808.85,5204189.50,239
8644,-2180.66,139.91,9256139.57,4626979.46,243
8648,-1895.24,127.74,8547650.28,4272877.52,259
8649,-30.95,139.16,9187571.84,4593770.44,247
8650,-253.86,151.60,10049804.91,5024775.53,231
8651,-1404.12,145.14,9735167.53,4866881.70,231
8654,4095.12,165.50,11050308.87,5527201.99,242
8655,1622.67,171.65,11458116.10,5729869.38,230
8656,277.09,147.70,9912278.82,4956277.95,239
8657,1189.15,172.21,11487679.16,5744434.15,231
8658,746.41,144.71,9605699.38,4803222.90,233
8661,-1108.97,145.71,9717032.38,4857961.70,233
8662,-6552.20,128.46,8581781.20,4287614.50,243
8663,-4132.56,173.47,11494417.95,5745142.70,229
8664,-812.87,129.30,8575704.01,4287445.57,240
8665,3276.49,160.32,10608666.67,5305971.59,253
8668,408.14,139.64,9304965.26,4652686.69,250
8669,-3088.04,114.99,7701956.96,3849434.46,249
8670,-1626.92,148.59,9908424.91,4953399.00,248
8671,-287.20,139.74,9311794.03,4655753.42,235
8672,973.09,151.28,9965855.84,4983414.47,245
8675,-3890.87,164.29,11016982.60,5506545.86,243
8676,2941.19,187.13,12354547.29,6178744.24,255
8677,828.45,169.74,11253424.54,5627126.49,234
8678,-6072.57,163.50,10870434.93,5432181.18,253
8679,1766.39,180.45,12056958.75,6029362.57,235
8682,5427.76,162.47,10829331.17,5417379.46,232
8683,1558.13,167.71,11259222.04,5630390.08,236
8684,-1361.22,142.27,9484032.42,4741335.60,236
8685,-1733.76,142.46,9552403.11,4775334.68,242
8686,-532.10,166.03,10959411.12,5479439.51,241
8689,658.99,133.69,8905875.69,4453267.34,251
8690,3791.21,134.33,9045520.05,4524655.63,240
8691,1049.29,126.55,8439592.87,4220321.08,239
8692,5133.26,155.02,10294065.84,5149599.55,257
8693,-1808.78,161.32,10820367.48,5409279.35,244
8696,-2372.36,140.66,9251813.91,4624720.78,258
8697,1096.58,185.43,12313307.32,6157201.96,232
8698,-5359.81,132.78,8896961.88,4445801.04,247
8699,1790.63,152.92,10159206.64,5080498.64,235
8700,510.09,138.75,9242337.51,4621423.80,257
8703,-1650.58,168.93,11252603.98,5625476.70,249
8704,861.09,169.51,11253650.37,5627255.74,257
8705,-541.86,155.50,10366282.35,5182870.24,246
8706,2522.84,184.37,12233604.30,6118063.57,249
8707,5499.63,152.09,10188903.97,5097201.80,238
8710,315.65,160.61,10665922.15,5333118.90,244
8711,1754.57,145.22,9692972.55,4847363.56,249
8712,1000.84,141.84,9455515.65,4728258.25,245
8713,2088.79,134.90,8932960.94,4467524.87,261
8714,-2446.86,165.38,10983524.57,5513271.65,236
8717,438.65,140.32,9401860.28,4701149.46,236
8718,1963.82,180.96,12145170.62,6073567.22,245
8719,2889.95,168.78,11235844.32,5619367.14,233
8720,-303.99,159.91,10688639.53,5344167.77,248
8721,-1399.32,134.00,8792539.10,4395569.89,238
8724,1578.77,194.92,12899038.74,6450308.76,250
8725,-2346.95,165.63,11043925.34,5520789.19,239
8726,1153.98,161.55,10798362.26,5399758.12,231
8728,2479.65,64.10,4500648.42,2138168.20,88
8731,-2613.29,149.92,10093085.44,5045236.08,244
8732,-1816.51,139.24,9331967.77,4665075.63,248
8733,21.03,138.34,9301525.53,4650773.28,232
8734,-225.42,168.81,11352431.08,5676102.83,223
8735,-849.06,146.92,9937470.13,4968310.53,239
8738,2690.38,152.04,10141248.22,5071969.30,243
8739,-1407.14,143.51,9516826.94,4757709.90,233
8740,-177.97,194.79,13107096.07,6553459.05,247
8741,-318.31,128.93,8646676.96,4323179.32,244
8742,722.70,138.42,9210802.35,4605762.52,242
8745,1287.28,162.29,10865854.17,5433570.73,234
8746,-637.54,167.12,11276820.57,5638091.52,238
8747,-7172.82,196.25,13144659.74,6568743.46,244
8748,496.88,145.65,9791199.25,4895848.07,256
8749,198.60,147.85,9923848.21,4962023.41,250
8752,-895.38,148.74,9919874.24,4959489.43,250
8753,1266.04,139.03,9416209.92,4708737.98,236
8754,4070.00,166.03,11161862.48,5582966.24,234
8755,-8.99,166.42,11069420.30,5534705.65,237
8756,1475.64,139.73,9189703.25,4595589.45,234
8760,629.36,158.08,10559934.27,5280281.82,239
8761,4688.60,167.17,11106755.90,5555722.25,221
8762,-576.40,169.60,11391901.64,5695662.63,239
8763,1995.05,184.18,12201720.80,6101857.93,221
8774,-3006.09,183.53,12304679.55,6150836.73,269
8775,2553.51,175.07,11762522.08,5882537.80,248
8776,-962.01,144.64,9750438.25,4874738.12,241
8777,605.53,165.73,11176957.95,5588781.74,238
8781,-933.48,147.15,9841054.30,4920060.41,244
8782,-6137.83,110.42,7499164.55,3746513.36,229
8783,-1081.54,191.13,12817486.01,6408202.24,257
8784,-4464.00,164.74,10994825.52,5495180.76,240
8787,8942.19,201.57,13448348.33,6728645.26,242
8788,-1437.50,154.18,10419305.97,5208934.23,239
8789,2590.72,150.36,10141259.97,5071925.35,250
8790,-6811.23,195.41,13053750.67,6523469.72,239
8791,-1427.51,155.25,10409384.69,5203978.59,246
8794,169.42,170.71,11409988.79,5705079.10,233
8795,2566.21,208.16,13999009.32,7000787.77,259
8796,3686.74,156.05,10480727.48,5242207.11,237
8797,-2194.82,172.08,11593155.98,5795480.58,233
8798,1737.75,158.71,10702194.10,5351965.93,253
8801,7033.84,179.80,12123619.11,6065326.48,237
8802,-5845.09,183.14,12347053.90,6170604.41,234
8803,-1052.33,140.74,9511976.80,4755462.24,249
8804,625.26,142.48,9605048.03,4802836.65,250
8805,271.16,138.63,9303996.53,4652133.84,234
8808,-3393.28,169.70,11358155.22,5677380.97,240
8809,1923.01,166.90,11217182.22,5609552.62,226
8810,-936.69,146.87,9948880.00,4973971.65,236
8811,-2285.51,156.43,10619732.06,5308723.28,229
8812,2869.84,184.25,12407991.87,6205430.86,223
8816,-168.71,157.80,10585218.44,5292524.86,238
8817,289.85,171.19,11593935.34,5797112.59,240
8818,-4035.43,188.75,12729845.10,6362904.83,255
8819,-791.55,181.34,12257011.37,6128109.91,231
8822,-814.47,155.39,10440288.17,5219736.85,251
8823,697.45,144.05,9729226.76,4864962.10,225
8824,-188.87,157.10,10623040.84,5311425.99,246
8825,2374.31,173.09,11749817.35,5876095.83,230
8826,3701.04,187.58,12657283.37,6330492.20,239
8829,-406.16,164.63,11088034.24,5543814.04,243
8830,-1377.61,155.16,10426760.05,5212691.22,242
8831,4570.53,178.50,12041724.38,6023147.46,228
8832,1069.93,159.48,10721220.73,5361145.34,232
8833,5535.80,191.47,13012252.96,6508894.38,251
8836,1662.48,204.79,13741216.90,6871439.68,236
8837,-126.37,150.04,10102719.85,5051296.74,240
8838,-394.16,179.66,12119667.01,6059636.42,235
8839,1335.22,165.37,11210502.78,5605919.00,253
8840,3587.84,175.15,11760296.20,5881942.02,246
8843,-3894.47,161.81,10965618.55,5480862.04,254
8844,3575.41,179.45,12114003.15,6058789.28,236
8845,-1057.50,124.86,8393571.77,4196257.13,225
8846,-237.96,156.07,10605238.93,5302500.49,242
8847,-655.68,157.48,10712125.05,5355734.69,248
8850,542.23,174.43,11737073.34,5868807.78,219
8851,-3351.58,177.93,11886607.45,5941627.93,232
8852,2698.37,185.19,12517424.80,6260061.58,226
8853,5963.91,168.47,11281482.84,5643723.38,230
8857,248.28,158.05,10585314.52,5292781.40,236
8858,-1688.42,161.90,10950047.64,5474179.62,238
8859,801.06,135.69,9099854.50,4550327.78,245
8860,-6925.56,127.53,8603050.49,4298062.47,260
8861,7036.37,192.52,12815793.22,6411414.79,231
8864,1355.48,173.62,11705699.96,5853527.72,236
8865,-538.55,206.28,13939482.66,6969472.06,241
8866,106.10,168.76,11329451.14,5664778.62,241
8867,-3238.99,144.36,9752943.30,4874852.16,225
8868,1706.26,123.97,8363940.23,4182823.25,242
8871,-2898.56,163.77,10990943.24,5494022.34,231
8872,1.93,136.81,9217443.09,4608722.51,248
8873,-2083.15,180.98,12190342.24,6094129.55,257
8874,856.92,166.73,11111587.74,5556222.33,234
8875,-6528.50,186.98,12524189.60,6258830.55,249
8878,2860.02,182.68,12180510.24,6091685.13,259
8879,-107.94,121.69,8218062.09,4108977.07,230
8880,-1095.95,194.80,13150928.66,6574916.36,240
8881,2423.27,176.07,11947001.73,5974712.50,251
8882,1875.98,144.53,9719613.34,4860744.66,241
8885,-640.51,147.17,9907118.58,4953239.04,242
8886,-2037.67,139.00,9320634.92,4659298.62,225
8887,911.51,178.73,11983689.66,5992300.58,241
8888,-65.05,173.98,11719440.09,5859687.52,250
8889,2472.99,195.64,13038753.93,6520613.46,238
8892,-1236.87,161.45,10927237.62,5463000.38,232
8893,501.24,184.42,12386856.31,6193678.78,251
8894,1203.43,139.30,9443867.85,4722535.64,226
8895,-2783.47,187.32,12692205.66,6344711.09,229
8896,1702.37,185.48,12434598.49,6218150.42,245
8899,-525.27,140.00,9361099.63,4680287.18,233
8900,-1706.95,175.39,11816235.94,5907264.49,247
8901,1006.21,159.72,10751383.58,5376194.89,230
8902,-2657.49,162.70,11039831.57,5518587.04,241
8903,-767.53,186.76,12466094.00,6232663.24,245
8906,-2746.56,151.80,10219042.81,5108148.12,237
8907,-1032.99,166.32,11160594.27,5579780.64,228
8908,1747.94,147.26,9926385.83,4964066.89,228
8909,-1168.08,140.83,9489485.35,4744158.63,243
8910,-1816.50,161.98,10983114.77,5490649.14,233
8914,-3607.04,138.73,9304658.13,4650525.54,246
8915,2783.35,156.50,10402078.43,5202430.90,230
8916,-1345.78,160.05,10802500.34,5400577.28,242
8917,-4797.87,183.98,12460317.47,6227759.80,244
8920,641.19,126.74,8500529.76,4199948.78,234
8921,-5330.04,156.93,10548422.13,5271546.04,236
8922,3530.70,161.11,10753705.23,5378617.97,246
8923,4588.98,150.76,10176865.25,5090727.12,236
8924,-2759.49,158.85,10839738.29,5418489.40,233
8927,1799.84,174.56,11679546.10,5859398.04,232
8928,1117.56,165.46,11203287.26,5602202.41,222
8929,7469.57,166.60,11306184.81,5656827.19,228
8930,1876.40,176.02,11986277.20,5994076.80,216
8931,2065.57,168.00,11312366.96,5657216.27,214
8934,-360.82,169.93,11467495.11,5756030.13,239
8935,3175.13,176.18,11918650.67,5960912.90,234
8937,-5093.89,171.13,11533432.80,5764169.46,236
8938,-1477.95,157.11,10682244.38,5340383.21,232
8941,-2286.48,189.68,12772037.78,6384875.66,242
8942,792.22,142.68,9688510.62,4844651.41,239
8943,-620.14,165.04,11153880.18,5576630.02,236
8944,-572.50,156.53,10609144.37,5304285.93,238
8945,-640.57,154.16,10430528.32,5214943.87,243
8948,-5412.82,135.47,9200049.25,4597318.22,249
8949,1108.74,167.77,11218351.37,5609730.05,226
8950,2642.99,51.95,3689709.65,1778474.05,89
8952,-855.65,171.28,11460620.67,5729882.51,238
8955,2719.28,183.30,12273325.78,6138022.53,229
8956,2446.37,178.90,12084777.00,6043611.69,222
8957,2890.58,144.43,9776091.12,4889490.85,222
8958,-1526.80,176.70,11977622.79,5988048.00,232
8959,1528.28,172.32,11533751.68,5767639.98,237
8962,1218.60,160.42,10830122.35,5415670.48,230
8963,3132.37,174.17,11900611.20,5951871.78,230
8964,5639.75,195.76,13074916.07,6540277.91,244
8965,4838.50,148.96,10164889.05,5084863.78,232
8966,5142.86,165.66,11080685.49,5542914.17,241
8969,3750.41,184.74,12573844.32,6288797.36,235
8970,1131.14,150.78,10163478.36,5082304.75,238
8971,-7667.33,175.96,11827413.94,5909873.31,241
8972,-2121.84,165.65,11122359.89,5560119.03,238
8973,5325.16,165.28,11070034.88,5537680.02,231
8976,5278.90,168.51,11437471.54,5721375.22,231
8977,3865.25,180.61,12219241.86,6111553.55,236
8978,-4746.47,173.57,11741639.06,5868446.30,246
8979,-14132.47,192.60,12996095.70,6490981.61,244
8980,-3562.08,186.51,12553300.56,6274869.24,244
8983,3626.61,145.81,9910502.96,4957064.78,230
8984,6266.82,191.60,12845299.40,6425783.11,253
8985,35.80,188.17,12780259.36,6390147.58,248
8986,-1429.52,141.37,9505413.45,4751991.96,234
8987,-487.65,152.36,10171088.58,5085300.47,235
8990,2448.86,181.44,12078095.54,6040272.20,230
8991,-258.29,147.86,10061847.05,5030794.38,233
8992,4643.18,189.33,12819830.89,6412237.04,229
8993,-1493.73,159.93,10768361.99,5383434.13,244
8994,4772.16,169.66,11485526.56,5745149.36,229
8997,735.10,153.65,10438523.63,5219629.37,237
8998,-1306.56,166.84,11205990.66,5602342.04,238
8999,1866.27,180.81,12170343.45,6086104.86,246
9000,-3046.16,179.13,12156943.52,6076948.67,222
9001,-736.89,151.91,10296777.02,5148020.07,227
9004,11021.68,159.04,10682775.48,5346898.58,224
9005,-816.47,145.15,9859664.49,4929424.01,223
9006,2402.59,126.66,8479573.28,4240987.94,234
9007,-4328.09,201.63,13624869.71,6810270.81,238
9008,-1986.03,180.50,12287064.98,6142539.47,241
9012,818.83,207.93,14062112.13,7031465.48,244
9013,-2243.62,158.39,10700532.99,5349144.69,232
9014,5772.73,162.61,10919690.71,5462731.72,242
9015,-632.03,152.45,10037778.42,5018573.19,227
9018,-375.21,166.53,11198714.45,5599169.62,238
9019,-3248.27,170.03,11440671.63,5718711.68,240
9020,-684.25,138.73,9350301.61,4674808.68,243
9021,-2077.17,187.65,12635334.33,6316628.58,237
9022,1074.97,170.41,11388444.62,5694759.79,256
9025,4053.31,183.68,12457339.12,6230696.21,239
9026,2057.13,154.79,10353597.76,5177827.45,240
9027,7884.51,149.96,10100619.31,5054251.92,243
9028,-2823.06,158.36,10712466.26,5354821.60,243
9029,2608.07,181.30,12265696.06,6134152.06,226
9032,-2831.21,155.76,10647281.28,5322225.04,222
9033,988.42,189.86,12976014.52,6488501.47,233
9034,1076.47,144.23,9707305.87,4881846.22,235
9035,254.90,156.07,10549723.44,5274989.17,226
9036,5754.65,182.80,12292271.23,6149012.94,248
9039,-2699.78,176.04,11925521.27,5961410.75,250
9040,7062.87,203.54,13696898.83,6851980.85,242
9041,98.16,131.96,8882508.43,4441303.29,238
9042,2411.61,182.40,12351921.10,6177166.36,251
9043,1582.39,165.43,10998647.33,5500114.86,226
9046,-3964.34,124.83,8449310.67,4222673.16,242
9047,-423.97,189.60,12835484.07,6417530.05,230
9048,102.51,174.40,11830565.12,5915333.82,246
9049,829.41,171.83,11650717.20,5825773.30,236
9050,-348.24,201.98,13773647.61,6886649.69,240
9053,-664.85,196.26,13475240.17,6737287.66,233
9054,5073.67,174.49,11797373.83,5901223.74,253
9055,350.26,195.92,13230697.03,6615523.64,222
9056,313.03,154.37,10437180.87,5218746.95,241
9057,565.75,166.35,11283618.21,5642091.98,237
9060,-4035.40,131.47,8907325.79,4451645.19,224
9061,4674.90,188.61,12829991.50,6417333.19,227
9062,-2813.50,172.86,11633394.42,5815290.46,245
9063,-1925.70,141.60,9594804.24,4796439.27,228
9064,-3768.17,113.58,7712025.35,3854128.59,229
9067,-1597.07,160.96,10918130.11,5458266.53,243
9068,-2005.47,138.33,9281874.42,4660624.76,234
9069,3909.54,179.10,12075965.17,6039937.36,241
9070,3234.05,189.30,12841274.88,6422254.46,237
9071,908.19,152.51,10280629.91,5140769.05,239
9074,1828.11,154.26,10498109.94,5249969.03,234
9075,1145.72,181.21,12322409.96,6161777.84,234
9076,2408.65,188.59,12763334.34,6382871.49,246
9077,1130.50,172.18,11619237.58,5810184.04,247
9078,-312.41,148.29,10025984.43,5012836.01,246
9081,1121.16,134.64,9172183.10,4586652.12,226
9082,-2317.59,155.63,10529365.89,5263524.15,258
9083,-861.06,164.18,11098439.80,5548789.37,231
9084,-1730.80,157.68,10713910.34,5356089.77,246
9085,698.89,156.52,10593650.49,5297174.68,240
9088,1258.01,181.15,12333807.49,6167532.75,228
9089,-3035.72,168.18,11405918.86,5701441.57,237
9090,-1226.75,212.02,14259144.69,7128958.97,250
9091,-4167.56,204.46,13937213.87,6966523.16,254
9092,-1007.72,145.68,9826454.11,4912723.19,246
9095,3201.98,159.64,10709535.66,5356368.82,248
9096,-1356.28,204.33,13948410.76,6973527.24,245
9097,-1423.70,157.47,10753917.36,5376246.83,245
9099,323.58,75.79,4541659.49,2579695.46,83
9102,1704.70,184.79,12544650.85,6273177.78,239
9103,-101.45,187.41,12810028.98,6404963.76,233
9104,-874.52,170.21,11606154.70,5802640.09,242
9105,2284.49,183.21,12432883.76,6217584.12,239
9106,94.22,128.49,8705333.08,4352713.65,238
9109,-3187.31,201.87,13671579.29,6834195.99,256
9110,1011.23,175.59,11926141.91,5963576.57,226
9111,-1016.52,114.44,7736658.25,3867820.86,250
9112,518.27,188.03,12777053.34,6388785.80,237
9113,370.49,176.33,11961528.33,5980949.41,240
9116,-9763.38,138.60,9457335.03,4723785.82,254
9117,3075.37,153.22,10347212.25,5175143.81,249
9118,10279.66,177.69,11943965.72,5977122.69,238
9119,5631.28,193.10,12963324.78,6484478.03,249
9120,-3424.29,210.78,14264110.68,7130343.19,260
9123,0.00,0.00,0.00,0.00,0
9124,-486.22,82.80,5190981.98,2832149.80,89
9126,3145.34,147.82,9950160.06,4976652.70,240
9127,-222.82,152.46,10238041.86,5118909.52,226
9130,-603.03,168.64,11441131.56,5720264.27,228
9131,1039.70,148.73,9974449.30,4987744.50,232
9141,-2570.79,125.04,8427768.71,4212598.96,247
9144,1669.89,195.27,13348889.88,6675279.88,237
9145,-3245.63,182.05,12154365.47,6075559.92,239
9146,3619.50,134.62,9135570.87,4569595.18,231
9147,-13555.41,176.70,11971168.28,5978806.44,256
9148,-1569.40,137.01,9221767.96,4610099.28,243
9152,310.90,148.70,10146334.69,5073322.80,249
9153,-256.33,142.34,9691639.92,4845691.80,230
9154,-2163.22,176.08,11883818.63,5976443.71,240
9155,-5522.68,157.05,10676364.24,5335420.77,248
9158,-11337.11,197.08,13510991.26,6749827.08,247
9159,-189.65,129.99,8876747.81,4438279.08,231
9160,-2717.77,171.76,11630294.31,5813788.26,272
9161,1783.90,170.23,11528284.97,5765034.43,238
9162,3709.83,157.08,10573540.82,5288625.32,246
9165,6259.10,196.10,13245925.68,6626092.39,226
9166,-2610.48,171.92,11748976.16,5873182.84,241
9167,114.12,197.51,13391175.58,6695644.85,233
9168,53.83,130.41,8779669.86,4389861.84,235
9169,-364.07,157.95,10676322.95,5337979.44,245
9172,4569.02,170.06,11599617.93,5802093.47,250
9173,-4270.44,183.16,12421742.29,6208735.93,237
9174,-237.33,158.75,10634653.78,5317208.22,239
9175,-4270.73,179.71,12268353.75,6132041.51,248
9176,-2675.06,120.58,8235627.02,4116475.98,247
9180,698.51,173.35,11674283.06,5837490.78,241
9181,-556.88,157.18,10618778.20,5309110.66,233
9182,-1465.56,186.82,12726725.85,6362630.15,236
9183,-6869.66,167.19,11257123.20,5625126.77,241
9186,1342.31,160.73,10810572.80,5405957.55,232
9187,-2452.49,168.81,11474745.99,5736146.75,238
9188,5475.21,191.57,13048760.33,6527117.77,259
9189,2506.47,213.83,14437838.47,7220172.47,256
9190,4040.46,173.86,11607794.96,5805917.71,241
9193,-4265.80,160.05,10797328.02,5396531.11,244
9194,-9280.56,133.42,8867675.68,4429197.56,245
9195,2778.41,169.23,11391222.53,5697000.46,249
9196,-9776.95,187.47,12737138.03,6363680.54,244
9197,-9616.67,166.66,11291276.45,5640829.89,249
9201,4709.75,173.51,11640940.74,5822825.24,267
9202,1241.55,173.20,11782009.99,5891625.77,247
9203,2941.97,159.93,10750804.14,5376873.06,247
9204,730.17,165.29,11100144.88,5550437.52,253
9207,4371.24,168.82,11472680.32,5738525.78,236
9208,-1190.91,185.18,12577284.25,6288046.66,230
9209,4005.14,145.62,9840248.51,4922126.83,233
9210,1934.73,166.22,11195297.15,5598615.94,237
9211,-1193.71,128.97,8717330.12,4358068.20,243
9214,4513.82,170.25,11560876.22,5782695.02,251
9215,-5085.96,119.49,8143117.75,4069015.90,245
9216,8098.72,204.30,13677572.35,6842835.54,239
9217,4840.83,191.14,12847559.70,6426200.26,253
9218,2551.99,184.94,12453003.75,6227777.87,235
9221,1240.06,155.36,10487231.60,5244235.83,226
9222,-3461.93,124.93,8572573.70,4284555.89,235
9223,984.02,155.19,10499671.34,5250327.68,238
9224,-2804.31,159.71,10875620.08,5436407.88,243
9225,3006.61,165.95,11113484.99,5558245.80,249
9228,4867.97,187.27,12503765.62,6254316.79,253
9229,1378.58,151.26,10075289.52,5038334.05,267
9230,30451.04,192.87,12931177.83,6480814.44,252
9231,8955.74,159.98,10737780.11,5373367.93,242
9232,-2832.44,166.31,11282879.28,5640023.42,234
9235,-1739.79,191.76,12838919.53,6418589.87,235
9236,1470.73,161.56,10773226.43,5387348.59,241
9237,-6735.78,131.37,8783490.70,4388377.46,271
9238,-5349.52,150.52,10026203.36,5010426.92,260
9242,-9081.18,164.15,11038371.27,5514645.05,253
9243,1414.57,192.16,12948853.57,6475134.07,235
9244,-2456.15,160.35,10724318.19,5360931.02,250
9245,2452.34,195.16,13148393.80,6575423.07,245
9246,-1102.76,136.38,9239037.80,4618967.52,240
9249,-681.60,164.65,11067660.95,5533489.68,259
9250,3466.23,153.02,10322128.20,5162797.21,237
9251,5324.52,188.13,12653347.21,6329335.87,253
9252,9598.57,183.85,12433789.12,6221693.85,234
9253,6815.98,169.94,11482531.28,5744673.62,243
9256,1899.49,152.19,10318255.89,5160077.70,242
9257,-2609.01,157.60,10617930.99,5307660.99,235
9258,1318.04,165.55,11246598.36,5623958.20,247
9259,-4476.44,151.70,10130557.63,5063040.59,224
